onset	duration	trial_type
28.1	0.4	keypress_runshoot
28.15	0.267	keypress_left
29.25	0.283	keypress_runshoot
29.917	0.133	keypress_jump
30.667	0.15	keypress_jump
31.867	0.35	action_rest
32.2	1.983	keypress_right
32.217	0.233	action_rightwalk
32.45	15.433	keypress_runshoot
32.45	1.167	action_rightrun
32.833	0.4	keypress_jump
32.833	0.683	action_jump
33.567	39.067	onscreen_enemy
33.617	0.467	action_rightwalk
33.617	0.45	action_jump
33.617	0.15	keypress_jump
34.083	0.1	action_rightrun
34.183	0.117	action_rightwalk
34.3	2.083	action_rightrun
34.3	2.083	keypress_right
36.767	0.567	keypress_right
36.767	0.567	action_rightrun
37.667	0.417	keypress_right
37.667	0.417	action_rightrun
38.333	0.217	keypress_right
38.333	0.217	action_rightrun
38.717	0.217	keypress_right
38.717	0.217	action_rightrun
39.167	0.433	action_rightrun
39.167	0.433	keypress_right
39.8	0.067	action_rightrun
39.8	0.067	keypress_right
39.967	0.1	action_rightrun
39.967	0.1	keypress_right
40.283	0.55	keypress_left
40.45	0.383	action_leftrun
40.833	0.117	action_leftwalk
40.933	1.767	keypress_right
40.95	0.133	action_rest
41.083	0.383	action_rightrun
41.467	0.967	action_rightwalk
41.467	1.15	keypress_jump
41.467	0.95	action_jump
42.433	0.267	action_rightrun
42.967	0.083	action_rightrun
42.967	0.083	keypress_right
43.25	0.35	action_rightrun
43.25	0.35	keypress_right
43.817	0.433	keypress_left
44.033	0.217	action_leftrun
44.25	0.383	action_leftwalk
44.633	0.083	keypress_left
44.633	0.083	action_leftrun
44.717	0.1	action_leftwalk
44.8	1.017	keypress_right
44.817	0.017	action_rest
44.833	1.4	action_rightrun
45.283	0.533	keypress_jump
45.283	0.933	action_jump
45.95	0.1	keypress_left
46.283	0.167	action_rightrun
46.283	0.167	keypress_right
46.85	0.733	keypress_right
46.85	1.1	action_rightrun
47.2	0.367	keypress_jump
47.2	0.733	action_jump
47.433	0.017	reward_coin
47.533	0.017	reward_coin
47.633	0.017	reward_coin
47.85	0.167	keypress_left
48.067	0.7	action_jump
48.067	0.283	keypress_jump
48.133	0.15	keypress_left
48.717	0.417	keypress_left
48.817	0.933	action_leftwalk
49.35	0.367	action_jump
49.35	0.333	keypress_jump
49.5	1.45	onscreen_powerup
49.683	0.067	reward_enemykill_stomp
49.733	0.267	keypress_right
49.75	0.017	action_rest
49.767	4.0	action_rightwalk
50.35	0.2	keypress_right
50.733	0.217	action_jump
50.733	0.367	keypress_jump
50.933	0.133	keypress_right
50.95	0.983	reward_powerup_taken
52.55	0.267	action_jump
52.55	0.917	loss_powerdown
53.35	3.183	keypress_runshoot
53.767	1.283	keypress_right
53.767	1.683	action_rightrun
54.283	1.2	action_jump
54.283	0.667	keypress_jump
55.15	0.333	keypress_left
55.45	0.167	action_rightwalk
55.617	0.65	keypress_right
55.617	0.917	action_rightrun
56.017	0.283	keypress_jump
56.017	0.5	action_jump
56.367	0.333	keypress_left
56.667	0.683	keypress_jump
56.667	0.95	action_jump
56.933	0.383	keypress_left
57.767	1.15	keypress_right
57.817	1.317	action_rightwalk
58.083	0.533	keypress_jump
58.083	0.867	action_jump
58.817	0.983	keypress_runshoot
59.133	0.217	action_rightrun
59.133	0.217	keypress_right
59.633	0.117	keypress_left
59.717	0.033	action_leftrun
59.75	0.283	action_leftwalk
60.017	0.95	keypress_right
60.033	0.017	action_rest
60.05	0.067	action_rightwalk
60.117	0.183	action_rightrun
60.117	5.8	keypress_runshoot
60.3	0.8	action_rightwalk
60.3	0.417	keypress_jump
60.3	0.783	action_jump
60.567	0.017	reward_coin
60.617	0.017	reward_coin
60.8	0.017	reward_coin
61.1	0.167	action_rightrun
61.1	0.167	keypress_right
61.433	0.15	action_rightrun
61.433	0.15	keypress_right
61.717	0.133	keypress_left
62.067	0.75	keypress_right
62.1	0.383	action_rightrun
62.483	0.867	action_jump
62.483	0.317	keypress_jump
62.483	0.883	action_rightwalk
62.983	0.067	keypress_left
63.183	0.583	keypress_right
63.367	0.8	action_rightrun
63.417	0.733	action_jump
63.417	0.317	keypress_jump
63.533	0.017	reward_coin
63.583	0.017	reward_coin
63.883	0.233	keypress_left
63.883	0.017	reward_coin
64.167	0.017	action_rightwalk
64.2	0.883	keypress_right
64.2	0.883	action_rightrun
64.35	0.283	keypress_jump
64.35	0.567	action_jump
65.1	1.05	action_rightrun
65.1	0.7	keypress_right
65.583	0.167	keypress_jump
65.583	0.55	action_jump
65.917	0.25	keypress_left
66.3	0.267	keypress_left
66.367	0.8	action_leftwalk
66.467	0.167	keypress_jump
66.467	0.533	action_jump
66.8	0.133	keypress_right
67.15	0.9	keypress_right
67.167	0.017	action_rest
67.183	1.017	action_rightwalk
67.3	0.867	action_jump
67.3	0.767	keypress_jump
67.633	0.017	reward_coin
67.883	0.017	reward_coin
68.0	0.017	reward_coin
68.167	0.117	keypress_left
68.2	0.233	action_rest
68.417	0.467	keypress_right
68.433	1.9	action_rightwalk
68.483	0.767	action_jump
68.483	0.4	keypress_jump
68.633	0.017	reward_coin
68.683	0.017	reward_coin
68.767	0.017	reward_coin
69.183	0.383	keypress_right
69.333	0.667	action_jump
69.333	0.25	keypress_jump
70.25	0.233	keypress_right
70.333	2.283	keypress_runshoot
70.333	0.15	action_rightrun
70.483	0.267	action_rightwalk
70.733	0.183	keypress_left
70.75	0.117	action_rest
70.867	0.05	action_leftrun
70.917	0.133	action_leftwalk
71.033	0.383	keypress_right
71.05	0.017	action_rest
71.067	0.35	action_rightrun
71.417	0.133	action_rightwalk
71.55	0.133	keypress_right
71.55	0.133	action_rightrun
71.683	0.1	action_rightwalk
71.783	1.25	action_rightrun
71.783	0.55	keypress_right
72.133	0.267	keypress_jump
72.133	0.883	action_jump
72.55	0.1	keypress_left
72.767	0.15	keypress_right
72.833	4.733	keypress_runshoot
73.083	4.067	keypress_right
73.083	0.983	action_rightrun
73.233	0.717	action_jump
73.233	0.5	keypress_jump
74.033	0.533	keypress_jump
74.033	0.733	action_jump
74.783	0.15	action_rightrun
74.933	0.333	keypress_jump
74.933	0.583	action_jump
74.933	0.6	action_rightwalk
75.533	2.617	action_rightrun
75.817	1.167	keypress_jump
75.817	0.867	action_jump
75.933	10.033	onscreen_enemy
78.233	7.733	action_rightwalk
88.167	0.75	action_rest
88.9	1.217	keypress_right
88.917	0.583	action_rightwalk
89.5	0.617	action_rightrun
89.5	0.917	keypress_runshoot
90.667	0.333	keypress_right
90.683	7.567	action_rightwalk
90.783	7.483	onscreen_enemy
91.167	0.383	action_jump
91.167	0.333	keypress_jump
91.233	0.1	keypress_left
91.317	0.017	reward_coin
91.7	0.117	keypress_right
93.633	0.933	action_jump
93.633	0.25	keypress_jump
93.65	0.233	keypress_right
94.767	3.45	loss_dying
94.767	3.5	action_jump
94.783	0.25	keypress_jump
99.05	0.167	keypress_jump
101.1	0.2	action_rest
101.283	2.15	keypress_right
101.3	3.883	action_rightwalk
103.5	52.633	onscreen_enemy
103.95	0.25	keypress_right
104.167	0.367	action_jump
104.167	0.35	keypress_jump
104.317	0.017	reward_coin
104.383	0.117	keypress_left
104.65	0.217	keypress_right
105.183	1.333	action_leftwalk
105.183	0.083	keypress_left
106.4	0.617	keypress_jump
106.4	1.5	action_jump
106.5	0.25	keypress_right
106.517	0.017	action_rightwalk
106.533	1.067	action_rest
107.533	2.9	reward_enemykill_stomp
107.583	0.15	keypress_left
107.6	0.733	action_leftwalk
108.067	0.15	keypress_left
108.317	0.267	keypress_right
108.333	0.017	action_rest
108.35	1.2	action_rightwalk
109.283	0.1	keypress_right
109.55	0.217	keypress_left
109.55	0.483	action_leftwalk
110.017	0.217	keypress_right
110.033	0.017	action_rest
110.05	3.7	action_rightwalk
110.317	0.2	keypress_right
110.433	2.75	reward_enemykill_kick
110.983	0.15	keypress_right
111.167	0.567	action_jump
111.167	0.467	keypress_jump
111.367	0.117	keypress_left
111.433	0.017	reward_coin
111.617	0.417	keypress_right
112.117	0.667	action_jump
112.117	0.3	keypress_jump
112.183	0.133	keypress_left
112.45	0.133	keypress_right
112.75	0.067	keypress_right
113.1	0.117	keypress_right
113.5	0.033	keypress_right
113.75	0.183	keypress_left
113.75	0.533	action_leftwalk
113.9	0.517	keypress_jump
113.9	0.567	action_jump
114.083	0.417	keypress_right
114.167	1.533	onscreen_powerup
114.283	0.017	action_rightwalk
114.3	0.2	action_rest
114.333	0.067	reward_enemykill_stomp
114.5	0.55	action_rightwalk
114.667	0.117	keypress_right
115.05	1.667	action_leftwalk
115.05	0.067	keypress_left
115.517	0.383	keypress_jump
115.517	0.183	action_jump
115.7	0.983	reward_powerup_taken
116.183	0.367	keypress_right
116.667	0.417	keypress_right
116.717	0.017	action_rest
116.733	3.6	action_rightwalk
117.2	0.167	keypress_right
117.5	0.3	keypress_right
117.717	0.233	action_jump
117.717	0.267	keypress_jump
117.8	0.017	reward_bricksmash
118.033	0.267	action_jump
118.033	0.917	loss_powerdown
118.117	0.217	keypress_jump
118.433	0.433	keypress_right
119.283	0.533	keypress_right
119.983	1.317	keypress_right
120.333	4.017	keypress_runshoot
120.333	0.083	action_rightrun
120.417	0.467	action_rightwalk
120.417	0.283	keypress_jump
120.417	0.45	action_jump
120.883	0.15	action_rightrun
121.033	0.233	keypress_jump
121.033	0.833	action_jump
121.033	0.85	action_rightwalk
121.433	1.367	keypress_right
121.883	0.117	action_rightrun
121.933	0.617	action_jump
121.933	0.467	keypress_jump
122.0	0.567	action_rightwalk
122.567	0.1	action_rightrun
122.667	0.217	keypress_jump
122.667	0.883	action_jump
122.667	0.917	action_rightwalk
122.95	0.117	keypress_left
123.317	0.517	keypress_left
123.583	0.017	action_rest
123.6	0.233	action_leftrun
123.833	1.05	action_leftwalk
124.867	1.183	keypress_right
124.883	0.017	action_rest
124.9	1.533	action_rightwalk
125.467	0.933	action_jump
125.467	0.55	keypress_jump
126.167	0.333	keypress_left
126.433	1.367	action_rest
126.533	0.25	keypress_jump
126.533	1.2	action_jump
126.633	0.1	keypress_right
126.867	0.117	keypress_left
127.133	0.733	reward_enemykill_stomp
127.233	0.25	keypress_right
127.783	0.317	keypress_right
127.8	3.8	action_rightwalk
128.217	1.367	keypress_right
129.167	0.6	action_jump
129.167	0.433	keypress_jump
129.767	0.5	keypress_right
129.967	0.617	action_jump
129.967	0.3	keypress_jump
131.0	0.117	keypress_left
131.317	0.15	keypress_right
131.6	1.583	action_leftwalk
131.6	0.183	keypress_left
132.167	0.35	keypress_jump
132.167	0.717	action_jump
132.2	0.333	keypress_left
132.8	0.2	keypress_left
133.167	0.333	keypress_right
133.183	0.067	action_rest
133.25	1.067	action_rightwalk
133.5	0.367	action_jump
133.5	0.383	keypress_jump
133.7	0.083	keypress_left
134.167	0.367	action_jump
134.167	0.4	keypress_jump
134.3	0.117	keypress_left
134.317	0.017	action_leftwalk
134.333	0.3	action_rest
134.617	0.183	keypress_right
134.633	0.7	action_rightwalk
135.117	0.483	keypress_right
135.333	0.15	action_rightrun
135.333	0.45	keypress_runshoot
135.483	0.683	action_jump
135.483	0.267	keypress_jump
135.483	2.95	action_rightwalk
136.2	2.717	keypress_right
137.133	0.567	action_jump
137.133	0.317	keypress_jump
138.433	0.583	action_rightrun
138.433	3.883	keypress_runshoot
138.533	0.467	action_jump
138.533	0.317	keypress_jump
139.183	0.183	keypress_left
139.317	0.617	keypress_jump
139.317	0.95	action_jump
139.567	0.417	keypress_left
140.417	0.183	keypress_jump
140.417	1.183	action_jump
140.5	0.167	keypress_right
140.933	0.933	reward_enemykill_stomp
141.183	0.333	keypress_right
141.583	0.217	keypress_right
141.633	0.167	action_rightrun
141.9	0.617	action_rightrun
141.9	0.267	keypress_right
142.033	0.283	keypress_jump
142.033	0.7	action_jump
142.267	0.117	keypress_left
142.517	0.017	action_leftrun
142.517	0.217	keypress_left
143.05	0.1	keypress_right
143.083	3.033	action_rightwalk
145.7	0.15	keypress_right
146.117	0.217	action_leftwalk
146.117	0.033	keypress_left
146.317	0.167	keypress_right
146.333	0.017	action_rest
146.35	0.433	action_rightwalk
146.783	0.3	action_leftwalk
146.783	0.117	keypress_left
147.067	0.25	keypress_right
147.083	0.017	action_rest
147.1	0.5	action_rightwalk
147.483	0.25	keypress_left
147.6	0.017	action_leftwalk
147.617	0.05	action_rest
147.667	0.233	action_leftwalk
147.883	0.1	keypress_right
147.9	0.017	action_rest
147.917	1.133	action_rightwalk
147.967	0.85	keypress_jump
147.967	0.867	action_jump
148.617	0.1	keypress_left
149.05	0.25	keypress_left
149.05	0.567	action_leftwalk
149.067	0.267	keypress_jump
149.067	0.517	action_jump
149.433	0.617	keypress_right
149.617	0.017	action_rest
149.633	1.083	action_rightwalk
149.7	1.0	action_jump
149.7	0.883	keypress_jump
150.35	0.15	keypress_right
150.7	0.517	keypress_left
150.717	1.167	action_leftwalk
150.95	0.267	keypress_jump
150.95	5.183	action_jump
151.367	0.9	keypress_right
151.417	2.617	keypress_runshoot
151.5	0.4	keypress_jump
151.883	0.017	action_rightwalk
151.9	4.217	action_rest
152.033	0.283	keypress_jump
152.983	0.4	keypress_right
153.883	0.133	keypress_right
154.15	0.083	keypress_runshoot
154.4	0.067	keypress_runshoot
154.633	0.067	keypress_runshoot
156.7	0.1	keypress_runshoot
157.533	0.067	keypress_right
158.517	0.3	keypress_right
158.8	0.15	keypress_runshoot
159.017	0.467	action_rest
159.467	0.95	keypress_right
159.483	0.133	action_rightwalk
159.617	0.617	action_rightrun
159.617	0.467	keypress_runshoot
160.267	3.483	action_rightwalk
160.717	0.417	keypress_right
161.5	0.383	keypress_right
161.8	50.283	onscreen_enemy
162.167	0.117	keypress_right
162.35	0.383	action_jump
162.35	0.383	keypress_jump
162.417	0.317	keypress_left
162.5	0.017	reward_coin
162.917	0.117	keypress_right
163.75	0.117	keypress_left
163.75	1.1	action_leftwalk
164.35	0.333	keypress_left
164.833	0.117	keypress_right
164.85	0.017	action_rest
164.867	0.317	action_rightwalk
165.183	0.3	keypress_left
165.183	3.483	action_leftwalk
166.517	0.233	keypress_left
166.967	0.2	keypress_left
167.217	1.05	action_jump
167.217	0.367	keypress_jump
167.417	0.167	keypress_right
167.683	0.2	keypress_left
168.483	1.033	action_jump
168.483	0.333	keypress_jump
168.65	0.167	keypress_right
168.667	0.017	action_rightwalk
168.683	0.4	action_rest
168.917	0.317	keypress_left
169.083	1.033	action_leftwalk
169.133	0.333	reward_enemykill_stomp
169.467	1.633	reward_enemykill_kick
170.067	0.967	action_jump
170.067	0.267	keypress_jump
170.1	0.25	keypress_right
170.117	0.017	action_rightwalk
170.133	0.933	action_rest
170.967	0.167	keypress_right
171.067	2.217	action_rightwalk
171.45	0.133	keypress_right
171.55	0.55	action_jump
171.55	0.55	keypress_jump
171.617	0.033	keypress_right
171.817	0.017	reward_coin
171.933	0.15	keypress_left
172.183	0.283	keypress_right
172.383	0.533	keypress_jump
172.383	0.55	action_jump
172.65	1.717	onscreen_powerup
172.8	0.083	keypress_left
172.8	0.067	reward_enemykill_stomp
173.0	0.15	keypress_right
173.267	0.283	keypress_left
173.283	0.117	action_rest
173.4	0.883	action_leftwalk
173.867	0.083	keypress_left
174.267	1.367	keypress_right
174.283	0.017	action_rest
174.3	6.517	action_rightwalk
174.367	0.983	reward_powerup_taken
175.717	0.233	action_jump
175.717	0.25	keypress_jump
175.8	0.017	reward_bricksmash
176.133	0.3	keypress_right
176.283	0.3	keypress_jump
176.283	0.233	action_jump
176.367	0.017	reward_bricksmash
176.717	0.283	keypress_jump
176.717	0.233	action_jump
176.8	0.017	reward_bricksmash
177.167	0.167	keypress_right
177.4	1.283	keypress_right
178.25	0.367	keypress_jump
178.25	0.55	action_jump
178.733	0.667	keypress_right
179.0	0.967	keypress_jump
179.0	0.883	action_jump
179.533	0.1	keypress_left
179.783	0.217	keypress_right
180.35	0.267	keypress_right
180.8	0.167	keypress_left
180.817	0.317	action_rest
181.117	1.017	keypress_right
181.133	4.917	action_rightwalk
181.667	0.883	action_jump
181.667	0.483	keypress_jump
182.267	0.25	keypress_left
182.717	0.183	keypress_right
182.767	1.1	action_jump
182.767	0.167	keypress_jump
183.067	0.217	keypress_left
183.267	0.9	reward_enemykill_stomp
183.417	0.15	keypress_right
183.617	0.783	keypress_right
184.533	0.783	keypress_right
184.633	0.517	action_jump
184.633	0.333	keypress_jump
185.267	0.167	keypress_jump
185.267	0.767	action_jump
185.467	0.267	keypress_left
185.867	0.317	keypress_left
186.05	0.517	action_leftwalk
186.15	1.033	action_jump
186.15	0.333	keypress_jump
186.333	0.133	keypress_right
186.55	0.033	keypress_right
186.567	0.017	action_rightwalk
186.583	0.633	action_rest
186.783	0.15	keypress_right
186.8	0.333	reward_enemykill_stomp
187.05	0.317	keypress_left
187.133	5.733	reward_enemykill_kick
187.217	0.95	action_leftwalk
187.267	0.917	loss_powerdown
187.267	0.267	action_jump
187.467	0.25	keypress_jump
187.933	0.5	keypress_right
188.167	0.033	action_rest
188.2	0.617	action_rightwalk
188.433	0.367	action_jump
188.433	0.35	keypress_jump
188.65	0.267	keypress_left
188.817	0.233	action_leftwalk
189.033	0.817	keypress_right
189.05	0.017	action_rest
189.067	6.65	action_rightwalk
189.1	0.367	action_jump
189.1	0.167	keypress_jump
189.683	0.467	keypress_jump
189.683	0.867	action_jump
189.95	0.15	keypress_left
190.317	0.133	keypress_left
190.667	1.617	keypress_right
190.8	0.75	action_jump
190.8	0.583	keypress_jump
192.05	0.55	action_jump
192.05	0.267	keypress_jump
192.433	0.1	keypress_left
192.683	0.95	keypress_right
192.767	0.133	keypress_jump
192.767	0.417	action_jump
193.367	0.167	keypress_jump
193.367	0.467	action_jump
194.217	1.217	keypress_right
194.367	1.2	action_jump
194.367	0.25	keypress_jump
194.967	0.967	reward_enemykill_stomp
195.7	0.083	keypress_left
195.717	0.233	action_rest
195.933	0.567	keypress_right
195.95	8.717	action_rightwalk
196.367	0.717	action_jump
196.367	0.3	keypress_jump
196.717	0.183	keypress_left
197.15	0.667	keypress_jump
197.15	0.683	action_jump
197.467	0.317	keypress_right
198.05	0.667	keypress_right
198.833	0.45	keypress_left
199.4	0.3	keypress_right
199.567	0.2	keypress_jump
199.567	0.85	action_jump
199.817	0.283	keypress_left
200.067	5.317	reward_enemykill_stomp
200.217	1.217	keypress_right
202.333	1.517	keypress_right
202.933	0.617	keypress_jump
202.933	0.583	action_jump
203.983	0.1	keypress_left
204.317	0.2	keypress_right
204.65	0.2	keypress_left
204.667	0.117	action_rest
204.783	0.267	action_leftwalk
205.033	0.2	keypress_right
205.05	0.017	action_rest
205.067	0.35	action_rightwalk
205.417	0.217	keypress_left
205.417	0.833	action_leftwalk
206.233	1.233	keypress_right
206.25	0.017	action_rest
206.267	0.283	action_rightwalk
206.55	0.483	keypress_runshoot
206.55	0.983	action_rightrun
207.183	0.35	keypress_jump
207.183	0.333	action_jump
207.3	1.3	reward_enemykill_impact
207.6	0.417	keypress_left
207.917	4.167	action_leftwalk
208.117	0.45	keypress_jump
208.117	0.367	action_jump
208.283	0.383	keypress_left
208.6	3.45	loss_dying
208.6	3.483	action_jump
208.7	0.217	keypress_jump
209.317	0.4	keypress_runshoot
209.567	0.2	keypress_jump
214.283	0.35	action_rest
214.617	1.833	keypress_right
214.633	0.117	action_rightwalk
214.75	0.7	keypress_runshoot
214.75	0.85	action_rightrun
215.633	0.5	action_rightwalk
216.133	0.317	action_rightrun
216.133	0.167	keypress_runshoot
216.433	7.75	onscreen_enemy
216.683	0.233	keypress_left
216.717	0.333	keypress_jump
216.717	0.333	action_jump
216.833	0.017	reward_coin
217.133	0.217	keypress_right
217.15	3.167	action_rightwalk
217.75	0.167	keypress_right
218.533	0.117	keypress_right
219.05	0.617	keypress_right
219.1	1.2	action_jump
219.1	0.25	keypress_jump
219.817	0.583	keypress_left
219.95	4.233	reward_enemykill_stomp
220.317	3.85	action_leftwalk
220.433	0.267	keypress_jump
220.433	3.75	action_jump
220.583	3.55	loss_dying
220.667	0.283	keypress_left
221.35	0.2	keypress_runshoot
221.483	0.1	keypress_right
221.717	0.1	keypress_runshoot
222.083	0.167	keypress_runshoot
222.467	0.133	keypress_runshoot
226.483	0.5	keypress_right
226.967	0.017	action_rest
226.983	1.833	action_rightwalk
227.167	2.117	keypress_right
228.817	0.15	keypress_runshoot
228.817	0.3	action_rightrun
229.15	2.083	action_rightwalk
229.25	39.317	onscreen_enemy
229.667	0.083	keypress_right
229.733	0.333	keypress_jump
229.733	0.4	action_jump
229.9	0.017	reward_coin
230.267	0.167	keypress_right
231.233	0.133	keypress_left
231.233	1.583	action_leftwalk
232.35	1.517	action_jump
232.35	0.65	keypress_jump
232.55	0.067	keypress_left
232.733	0.117	keypress_right
232.817	0.017	action_rightwalk
232.833	0.3	action_rest
233.083	0.217	keypress_left
233.133	1.133	action_leftwalk
233.483	4.4	reward_enemykill_stomp
233.917	0.167	keypress_left
234.25	0.117	keypress_right
234.267	0.017	action_rest
234.283	1.167	action_rightwalk
234.7	0.167	keypress_right
235.0	0.05	keypress_right
235.45	0.417	keypress_left
235.45	1.0	action_leftwalk
236.433	0.35	keypress_right
236.45	0.017	action_rest
236.467	5.233	action_rightwalk
237.067	0.117	keypress_right
237.25	0.033	keypress_right
237.383	0.467	keypress_right
237.883	2.933	reward_enemykill_kick
238.5	0.45	keypress_right
239.5	0.25	keypress_right
239.667	0.783	reward_enemykill_impact
239.717	0.633	action_jump
239.717	0.267	keypress_jump
240.0	0.2	keypress_left
240.4	0.383	keypress_right
240.55	0.567	keypress_jump
240.55	0.6	action_jump
240.85	1.533	onscreen_powerup
240.95	0.15	keypress_left
240.983	0.067	reward_enemykill_stomp
241.2	0.283	keypress_right
241.7	0.5	action_leftwalk
241.7	0.133	keypress_left
242.183	0.517	keypress_right
242.2	0.017	action_rest
242.217	9.783	action_rightwalk
242.233	0.15	action_jump
242.233	0.283	keypress_jump
242.383	0.983	reward_powerup_taken
243.433	0.25	keypress_right
243.783	1.517	keypress_right
245.417	0.4	keypress_right
246.8	0.95	keypress_right
246.85	0.517	action_jump
246.85	0.333	keypress_jump
247.517	1.217	action_jump
247.517	0.233	keypress_jump
248.067	0.35	keypress_left
248.317	0.65	reward_enemykill_stomp
248.6	1.233	keypress_right
248.867	0.5	keypress_jump
248.867	0.55	action_jump
249.567	0.217	keypress_jump
249.567	0.833	action_jump
249.983	0.35	keypress_left
250.5	1.067	keypress_right
251.067	0.517	keypress_jump
251.067	0.9	action_jump
251.683	0.4	keypress_left
252.0	0.067	action_rest
252.067	0.267	action_leftwalk
252.3	1.517	action_jump
252.3	0.25	keypress_jump
252.317	0.3	keypress_right
252.333	0.017	action_rightwalk
252.35	1.5	action_rest
252.767	0.2	keypress_left
252.883	0.983	reward_enemykill_stomp
253.133	0.3	keypress_right
253.817	1.2	keypress_right
253.85	1.9	action_rightwalk
254.4	0.483	action_jump
254.4	0.3	keypress_jump
255.1	0.5	keypress_jump
255.1	0.85	action_jump
255.117	0.133	keypress_left
255.317	0.15	keypress_left
255.483	0.117	keypress_left
255.717	0.183	keypress_left
255.75	0.017	action_leftwalk
255.767	0.317	action_rest
256.067	0.35	keypress_right
256.083	0.933	action_rightwalk
256.167	0.133	keypress_jump
256.167	1.0	action_jump
256.483	0.25	keypress_left
256.783	0.333	reward_enemykill_stomp
256.9	0.483	keypress_left
257.017	0.017	action_leftwalk
257.033	0.167	action_rest
257.117	7.8	reward_enemykill_kick
257.2	0.95	action_leftwalk
258.133	0.217	keypress_right
258.15	0.467	keypress_jump
258.15	0.017	action_rest
258.15	0.817	action_jump
258.167	0.5	action_rightwalk
258.433	0.267	keypress_left
258.667	0.017	action_leftwalk
258.683	0.333	action_rest
259.0	0.133	keypress_left
259.017	1.233	action_leftwalk
259.1	0.5	action_jump
259.1	0.317	keypress_jump
259.467	0.133	keypress_right
259.683	0.317	keypress_left
260.233	0.167	keypress_right
260.25	0.017	action_rest
260.267	1.167	action_rightwalk
260.517	0.483	keypress_right
260.683	0.283	keypress_jump
260.683	0.6	action_jump
261.183	0.083	keypress_right
261.417	0.117	keypress_left
261.433	0.3	action_rest
261.717	0.117	keypress_left
261.733	1.183	action_leftwalk
262.9	3.567	keypress_right
262.917	0.017	action_rest
