onset	duration	trial_type
50.65	0.417	keypress_right
51.183	0.167	keypress_left
51.9	0.733	keypress_right
51.917	0.933	action_jump
51.917	0.75	keypress_jump
52.717	0.35	keypress_left
52.883	0.133	action_rest
52.95	0.017	reward_coin
53.017	0.417	action_leftwalk
53.417	0.067	keypress_right
53.433	0.017	action_rest
53.45	7.067	action_rightwalk
53.65	0.633	keypress_right
53.717	0.75	action_jump
53.717	0.533	keypress_jump
54.4	0.05	keypress_right
54.6	0.2	keypress_jump
54.6	0.567	action_jump
54.633	0.15	keypress_right
54.9	0.267	keypress_left
55.283	0.217	keypress_right
55.4	0.133	keypress_jump
55.4	0.733	action_jump
55.633	0.4	keypress_left
56.15	0.783	keypress_right
56.533	0.483	keypress_jump
56.533	0.75	action_jump
57.017	0.133	keypress_left
57.25	0.417	keypress_right
57.4	0.283	keypress_jump
57.4	0.6	action_jump
57.783	0.133	keypress_left
58.05	0.4	keypress_right
58.117	0.85	action_jump
58.117	0.35	keypress_jump
58.567	0.217	keypress_left
59.067	0.4	keypress_right
59.117	0.617	action_jump
59.117	0.367	keypress_jump
59.55	0.2	keypress_left
59.783	0.7	action_jump
59.783	0.417	keypress_jump
59.85	0.383	keypress_right
59.95	0.017	reward_coin
59.983	0.017	reward_coin
60.383	0.133	keypress_left
60.517	0.283	action_rest
60.783	0.2	keypress_left
60.8	0.6	action_leftwalk
61.117	0.15	keypress_left
61.383	1.75	keypress_right
61.4	0.017	action_rest
61.4	1.75	keypress_runshoot
61.417	2.817	action_rightrun
61.867	1.167	keypress_jump
61.867	0.9	action_jump
64.25	0.05	action_rest
64.3	7.783	action_rightwalk
74.25	0.017	onscreen_enemy
74.267	0.533	action_rest
74.783	1.233	keypress_right
74.8	0.683	action_rightwalk
74.867	0.017	onscreen_enemy
75.483	0.467	keypress_runshoot
75.483	0.533	action_rightrun
76.283	0.183	keypress_right
76.3	0.1	action_rightwalk
76.35	29.767	onscreen_enemy
76.4	0.067	action_rightrun
76.4	0.083	keypress_runshoot
76.467	1.617	action_rightwalk
77.033	0.833	keypress_right
77.467	0.3	keypress_jump
77.467	0.583	action_jump
78.0	0.4	keypress_left
78.083	0.317	action_rest
78.4	0.183	action_leftwalk
78.567	0.4	keypress_right
78.583	0.017	action_rest
78.6	4.4	action_rightwalk
78.683	1.483	action_jump
78.683	0.283	keypress_jump
79.05	0.283	keypress_left
79.8	5.333	reward_enemykill_stomp
79.883	0.183	keypress_right
80.233	1.183	keypress_right
81.267	0.317	keypress_jump
81.267	0.683	action_jump
81.683	0.183	keypress_right
81.95	0.033	keypress_right
82.167	0.567	action_jump
82.167	0.383	keypress_jump
82.2	0.367	keypress_right
82.8	0.55	keypress_jump
82.8	0.567	action_jump
82.8	0.217	keypress_left
83.0	0.017	action_leftwalk
83.017	0.65	action_rest
83.65	0.217	keypress_left
83.667	0.583	action_leftwalk
83.85	0.683	keypress_jump
83.85	0.567	action_jump
84.017	0.517	keypress_right
84.117	2.283	onscreen_powerup
84.25	0.017	action_rightwalk
84.267	0.183	action_rest
84.45	0.267	action_rightwalk
84.7	0.033	keypress_left
84.717	0.267	action_rest
84.967	0.467	keypress_right
84.983	5.633	action_rightwalk
85.7	0.183	keypress_right
85.9	0.433	keypress_jump
85.9	0.5	action_jump
86.067	0.283	keypress_left
86.4	0.983	reward_powerup_taken
86.683	0.033	keypress_right
87.133	0.25	keypress_left
87.55	0.267	keypress_right
87.817	1.317	action_jump
87.817	0.567	keypress_jump
87.867	0.917	loss_powerdown
89.15	0.233	keypress_right
89.3	0.417	action_jump
89.3	0.15	keypress_jump
89.533	0.1	keypress_left
89.833	0.75	action_jump
89.833	0.567	keypress_jump
90.233	0.183	keypress_right
90.55	0.15	keypress_left
90.617	0.3	action_rest
90.9	0.133	keypress_left
90.917	2.35	action_leftwalk
91.25	0.183	keypress_left
92.167	0.15	keypress_left
92.717	0.383	keypress_left
93.25	0.117	keypress_right
93.267	0.017	action_rest
93.283	0.583	action_rightwalk
93.433	0.117	keypress_right
93.867	1.1	action_leftwalk
93.867	0.167	keypress_left
94.35	0.233	keypress_left
94.683	0.15	keypress_right
94.95	0.4	keypress_right
94.967	0.017	action_rest
94.983	0.717	action_rightwalk
95.7	0.083	keypress_left
95.7	0.35	action_leftwalk
95.817	0.35	keypress_jump
95.817	0.367	action_jump
95.967	0.017	reward_coin
95.983	0.417	keypress_right
96.05	0.017	action_rightwalk
96.067	0.15	action_rest
96.217	0.6	action_rightwalk
96.417	0.417	keypress_jump
96.417	0.383	action_jump
96.517	0.783	keypress_left
96.567	0.017	reward_coin
96.817	0.717	action_leftwalk
97.517	0.183	keypress_right
97.533	0.017	action_rest
97.55	0.367	action_rightwalk
97.917	0.533	action_leftwalk
97.917	0.4	keypress_left
98.433	0.167	keypress_right
98.45	0.017	action_rest
98.467	0.267	action_rightwalk
98.733	0.267	keypress_left
98.733	0.6	action_leftwalk
99.317	0.65	keypress_right
99.333	0.017	action_rest
99.35	0.017	action_rightwalk
99.367	0.6	action_rightrun
99.367	0.583	keypress_runshoot
100.067	0.517	keypress_left
100.067	0.383	keypress_jump
100.067	0.333	action_jump
100.067	0.083	action_rightrun
100.183	0.017	reward_coin
100.467	0.25	action_leftwalk
100.7	1.617	keypress_right
100.717	0.017	action_rest
100.733	0.183	action_rightwalk
100.917	1.367	keypress_runshoot
100.917	0.15	action_rightrun
101.067	0.7	action_rightwalk
101.067	0.683	action_jump
101.067	1.067	keypress_jump
101.767	0.55	action_rightrun
102.467	0.717	keypress_runshoot
102.467	0.133	action_rightrun
102.467	0.133	keypress_right
102.6	3.517	action_jump
102.6	3.467	loss_dying
102.633	0.367	keypress_jump
102.867	3.233	action_rightrun
102.967	0.217	keypress_right
104.8	0.15	keypress_runshoot
106.55	0.3	keypress_right
106.817	0.133	keypress_runshoot
107.483	0.083	keypress_runshoot
108.583	0.183	keypress_right
108.633	0.117	keypress_runshoot
108.7	0.017	onscreen_enemy
108.717	0.017	action_rest
108.733	0.033	action_rightrun
108.767	0.1	action_rightwalk
108.867	0.033	action_rightrun
108.867	1.5	keypress_right
108.9	0.05	action_rightwalk
108.95	1.417	action_rightrun
108.95	12.333	keypress_runshoot
109.617	0.017	onscreen_enemy
110.183	39.667	onscreen_enemy
110.85	0.367	keypress_right
110.85	0.1	action_rightrun
110.95	2.383	action_rightwalk
110.95	0.483	action_jump
110.95	0.2	keypress_jump
111.8	1.517	action_jump
111.8	0.35	keypress_jump
112.0	0.083	keypress_left
112.45	0.383	keypress_left
112.883	0.367	reward_enemykill_stomp
113.25	6.417	reward_enemykill_kick
113.333	0.333	action_rightrun
113.333	0.483	keypress_right
113.667	0.567	action_rightwalk
113.667	0.533	action_jump
113.667	0.317	keypress_jump
113.933	0.45	keypress_left
114.233	0.317	action_rest
114.55	0.15	action_leftwalk
114.7	0.45	keypress_left
114.7	0.15	action_leftrun
114.85	0.65	action_leftwalk
114.85	0.5	action_jump
114.85	0.317	keypress_jump
115.5	0.133	action_leftrun
115.5	0.133	keypress_left
115.633	0.15	action_leftwalk
115.783	0.167	action_leftrun
115.783	0.167	keypress_left
115.95	0.133	action_leftwalk
116.083	0.117	action_leftrun
116.083	0.117	keypress_left
116.2	0.333	action_leftwalk
116.533	0.283	action_leftrun
116.533	0.283	keypress_left
116.817	0.55	action_leftwalk
116.833	0.683	keypress_jump
116.833	0.75	action_jump
116.933	1.767	keypress_right
117.1	2.983	onscreen_powerup
117.25	0.067	reward_enemykill_stomp
117.367	0.017	action_rightwalk
117.383	0.217	action_rest
117.617	0.083	action_rightrun
117.7	0.517	action_rightwalk
117.7	0.317	keypress_jump
117.7	0.5	action_jump
118.217	0.55	action_rightrun
118.867	0.133	action_rightrun
118.867	0.133	keypress_right
119.133	0.283	keypress_left
119.317	0.1	action_leftrun
119.417	0.25	action_leftwalk
119.667	0.15	keypress_left
119.667	0.15	action_leftrun
119.817	1.517	action_leftwalk
120.033	0.517	keypress_down
120.083	0.983	reward_powerup_taken
121.317	0.333	keypress_right
121.333	0.017	action_rest
121.35	5.75	action_rightwalk
121.383	0.483	action_jump
121.383	0.233	keypress_jump
121.75	0.117	keypress_left
122.2	0.267	keypress_jump
122.2	0.633	action_jump
123.633	0.25	keypress_jump
123.633	0.617	action_jump
124.8	1.683	keypress_right
125.017	0.75	action_jump
125.017	0.7	keypress_jump
126.133	0.467	keypress_jump
126.133	0.933	action_jump
126.733	0.45	keypress_left
127.1	0.033	action_rest
127.133	0.95	action_leftwalk
128.067	0.483	keypress_right
128.083	0.35	keypress_jump
128.083	0.017	action_rest
128.083	1.233	action_jump
128.1	1.8	action_rightwalk
128.617	0.45	keypress_left
129.267	0.517	keypress_right
129.883	0.383	keypress_left
129.9	0.1	action_rest
130.0	1.567	action_leftwalk
130.05	0.9	action_jump
130.05	0.233	keypress_jump
130.383	0.183	keypress_right
130.617	4.5	reward_enemykill_stomp
130.65	0.383	keypress_left
131.55	1.65	keypress_right
131.567	0.017	action_rest
131.583	6.217	action_rightwalk
131.683	0.55	keypress_jump
131.683	0.867	action_jump
132.767	0.35	keypress_jump
132.767	0.567	action_jump
133.45	0.7	action_jump
133.45	0.117	keypress_jump
133.467	0.15	keypress_right
133.75	0.35	keypress_left
134.25	0.533	keypress_jump
134.25	1.383	action_jump
134.4	0.2	keypress_right
134.65	0.917	loss_powerdown
134.767	0.217	keypress_down
135.1	0.85	keypress_right
136.05	0.183	keypress_jump
136.05	0.417	action_jump
136.083	0.3	keypress_right
136.65	0.117	keypress_right
137.267	0.217	keypress_right
137.7	0.167	keypress_left
137.8	0.3	action_leftwalk
138.083	0.617	keypress_right
138.1	0.017	action_rest
138.117	0.933	action_rightwalk
139.033	0.083	keypress_left
139.05	0.233	action_rest
139.267	0.167	keypress_right
139.283	1.583	action_rightwalk
139.7	0.15	keypress_right
140.8	0.167	keypress_right
140.867	0.1	action_rightrun
140.867	0.133	keypress_runshoot
140.967	0.533	action_rightwalk
141.433	0.2	keypress_right
141.5	0.133	action_rightrun
141.5	0.183	keypress_runshoot
141.633	0.85	action_rightwalk
142.367	1.017	keypress_right
142.483	1.417	action_rightrun
142.483	1.333	keypress_runshoot
142.95	0.933	action_jump
142.95	0.783	keypress_jump
143.767	0.283	keypress_left
144.2	0.367	action_jump
144.2	0.217	keypress_jump
144.267	0.383	keypress_right
144.6	0.467	action_rightwalk
144.65	0.4	keypress_jump
144.65	0.383	action_jump
144.733	0.8	keypress_left
144.8	1.3	reward_enemykill_impact
145.067	0.05	action_rest
145.117	0.817	action_leftwalk
145.517	0.383	action_jump
145.517	0.333	keypress_jump
145.75	0.35	keypress_right
145.933	0.017	action_rest
145.95	3.483	action_rightwalk
145.983	0.367	action_jump
145.983	0.4	keypress_jump
146.317	0.267	keypress_right
146.5	0.367	action_jump
146.5	0.35	keypress_jump
146.717	0.167	keypress_left
146.933	0.367	action_jump
146.933	0.35	keypress_jump
147.383	0.367	action_jump
147.383	0.333	keypress_jump
147.75	0.133	keypress_right
147.833	0.367	action_jump
147.833	0.333	keypress_jump
148.05	0.117	keypress_left
148.3	0.367	action_jump
148.3	0.317	keypress_jump
148.317	0.183	keypress_right
148.867	0.233	keypress_right
149.2	0.617	keypress_jump
149.2	0.583	action_jump
149.2	0.65	keypress_left
149.433	0.017	action_leftwalk
149.45	0.367	action_rest
149.817	0.95	action_leftwalk
149.9	0.383	action_jump
149.9	0.383	keypress_jump
149.967	0.133	keypress_right
149.983	0.017	onscreen_enemy
150.017	0.017	onscreen_enemy
150.167	0.017	onscreen_enemy
150.317	0.017	onscreen_enemy
150.367	0.45	keypress_jump
150.367	0.367	action_jump
150.4	0.017	keypress_right
150.467	0.017	onscreen_enemy
150.533	0.017	onscreen_enemy
150.583	0.017	onscreen_enemy
150.65	0.017	onscreen_enemy
150.65	0.267	keypress_right
150.767	0.017	onscreen_enemy
150.767	0.033	action_rest
150.8	1.1	action_rightwalk
150.867	0.433	keypress_jump
150.867	0.367	action_jump
150.95	0.017	onscreen_enemy
151.117	0.017	onscreen_enemy
151.2	0.017	onscreen_enemy
151.3	0.25	keypress_right
151.367	0.017	onscreen_enemy
151.4	0.017	onscreen_enemy
151.517	0.367	action_jump
151.517	0.383	keypress_jump
151.7	0.017	onscreen_enemy
151.733	0.017	onscreen_enemy
151.75	0.533	keypress_left
151.8	0.017	onscreen_enemy
151.883	0.017	onscreen_enemy
151.9	5.783	action_leftwalk
151.967	0.367	keypress_jump
151.967	0.367	action_jump
152.2	0.017	onscreen_enemy
152.367	0.017	onscreen_enemy
152.4	0.017	onscreen_enemy
152.433	0.017	onscreen_enemy
152.633	0.017	onscreen_enemy
152.867	0.017	onscreen_enemy
153.017	0.017	onscreen_enemy
153.05	0.017	onscreen_enemy
153.1	0.05	keypress_left
153.2	0.017	onscreen_enemy
153.267	0.017	onscreen_enemy
153.383	0.1	keypress_left
153.5	0.017	onscreen_enemy
153.583	0.017	onscreen_enemy
153.65	0.083	keypress_left
153.967	0.15	keypress_left
153.967	0.017	onscreen_enemy
154.0	0.017	onscreen_enemy
154.15	0.017	onscreen_enemy
154.267	0.017	onscreen_enemy
154.333	0.05	onscreen_enemy
154.45	0.683	keypress_left
154.633	0.117	keypress_up
154.733	0.017	onscreen_enemy
154.833	0.017	onscreen_enemy
154.883	0.017	onscreen_enemy
154.967	0.017	onscreen_enemy
155.15	0.367	action_jump
155.15	0.3	keypress_jump
155.167	0.017	onscreen_enemy
155.25	0.017	onscreen_enemy
155.35	0.017	onscreen_enemy
155.433	0.017	onscreen_enemy
155.483	0.1	keypress_left
155.583	0.017	onscreen_enemy
155.65	0.017	onscreen_enemy
155.867	0.017	onscreen_enemy
155.967	0.017	onscreen_enemy
156.1	0.017	onscreen_enemy
156.167	0.017	onscreen_enemy
156.233	0.467	keypress_left
156.267	0.017	onscreen_enemy
156.45	0.017	onscreen_enemy
156.567	0.033	onscreen_enemy
156.617	0.017	onscreen_enemy
156.867	0.017	onscreen_enemy
156.95	0.017	onscreen_enemy
157.067	0.017	onscreen_enemy
157.167	0.017	onscreen_enemy
157.2	0.017	onscreen_enemy
157.55	0.017	onscreen_enemy
157.667	0.433	keypress_right
157.667	0.017	onscreen_enemy
157.683	0.017	action_rest
157.7	1.033	action_rightwalk
157.733	0.017	onscreen_enemy
157.8	0.017	onscreen_enemy
157.883	0.017	onscreen_enemy
158.167	0.017	onscreen_enemy
158.3	0.017	onscreen_enemy
158.367	0.2	keypress_right
158.467	0.017	onscreen_enemy
158.583	0.017	onscreen_enemy
158.667	0.017	onscreen_enemy
158.717	0.017	onscreen_enemy
158.733	0.617	action_leftwalk
158.733	0.233	keypress_left
158.967	0.017	onscreen_enemy
158.983	0.2	keypress_jump
158.983	0.367	action_jump
159.067	0.017	onscreen_enemy
159.117	0.433	keypress_right
159.317	0.017	onscreen_enemy
159.35	0.017	action_rightwalk
159.367	0.017	action_rest
159.367	0.017	onscreen_enemy
159.383	1.717	action_rightwalk
159.5	0.017	onscreen_enemy
159.6	0.017	onscreen_enemy
159.767	0.317	keypress_jump
159.767	0.367	action_jump
159.767	0.017	onscreen_enemy
159.817	0.017	onscreen_enemy
159.817	0.15	keypress_right
160.033	0.017	onscreen_enemy
160.067	0.017	onscreen_enemy
160.133	0.017	onscreen_enemy
160.2	0.367	action_jump
160.2	0.017	onscreen_enemy
160.2	0.283	keypress_jump
160.25	0.233	keypress_right
160.433	0.017	onscreen_enemy
160.483	0.017	onscreen_enemy
160.717	0.367	action_jump
160.717	0.35	keypress_jump
160.733	0.017	onscreen_enemy
160.8	0.033	onscreen_enemy
160.967	0.017	onscreen_enemy
161.017	0.017	onscreen_enemy
161.05	0.167	keypress_left
161.1	0.3	action_leftwalk
161.15	0.017	onscreen_enemy
161.267	0.017	onscreen_enemy
161.3	0.017	onscreen_enemy
161.333	0.017	onscreen_enemy
161.383	0.883	keypress_right
161.4	0.017	action_rest
161.417	2.217	action_rightwalk
161.467	0.017	onscreen_enemy
161.65	0.017	onscreen_enemy
161.733	0.583	keypress_jump
161.733	0.017	onscreen_enemy
161.733	0.933	action_jump
161.883	0.017	onscreen_enemy
162.033	0.033	onscreen_enemy
162.183	0.033	onscreen_enemy
162.433	0.017	onscreen_enemy
162.467	0.117	keypress_left
162.5	1.15	onscreen_enemy
162.817	0.25	keypress_down
162.817	0.833	action_pipedown
164.067	0.8	action_rest
164.85	0.55	keypress_right
164.867	4.15	action_rightwalk
165.15	0.45	action_jump
165.15	0.283	keypress_jump
165.467	0.017	reward_coin
165.7	0.017	reward_coin
165.717	0.517	keypress_jump
165.717	0.9	action_jump
165.783	0.017	reward_coin
165.817	0.017	reward_coin
165.833	0.133	keypress_left
165.983	0.017	reward_coin
166.033	0.017	reward_coin
166.383	0.017	reward_coin
166.433	0.033	reward_coin
166.467	0.167	keypress_left
166.55	0.033	reward_coin
166.767	0.867	action_jump
166.767	0.567	keypress_jump
166.783	0.15	keypress_right
167.117	0.017	reward_coin
167.45	0.017	reward_coin
167.483	0.083	keypress_left
167.583	0.017	reward_coin
167.717	0.183	keypress_right
167.783	0.317	keypress_jump
167.783	0.683	action_jump
168.017	0.017	reward_coin
168.1	0.017	reward_coin
168.2	0.133	keypress_right
168.417	0.017	reward_coin
168.45	0.017	reward_coin
168.583	0.6	keypress_jump
168.583	0.867	action_jump
168.65	0.017	reward_coin
168.767	0.3	keypress_left
169.017	0.017	action_leftwalk
169.033	0.25	action_rest
169.217	0.6	keypress_right
169.283	3.4	action_rightwalk
170.05	0.383	keypress_right
172.833	52.5	onscreen_enemy
173.317	0.383	keypress_right
174.717	1.2	action_rest
175.9	0.283	keypress_right
175.917	3.95	action_rightwalk
176.283	0.617	keypress_right
177.217	0.433	action_jump
177.217	0.2	keypress_jump
177.333	0.117	keypress_right
177.8	0.117	keypress_right
178.033	0.433	keypress_right
178.65	0.317	keypress_right
179.1	0.567	keypress_right
179.317	0.283	keypress_jump
179.317	0.533	action_jump
179.817	0.15	keypress_left
179.867	2.433	action_leftwalk
180.617	0.15	keypress_left
181.4	0.05	keypress_left
182.283	0.167	keypress_right
182.3	0.017	action_rest
182.317	0.417	action_rightwalk
182.733	2.483	action_leftwalk
182.733	0.083	keypress_left
185.2	0.283	keypress_right
185.217	0.017	action_rest
185.233	0.917	action_rightwalk
186.15	0.2	keypress_left
186.15	0.667	action_leftwalk
186.8	0.033	keypress_right
186.817	0.017	action_rest
186.833	1.017	action_rightwalk
187.033	0.167	keypress_right
187.85	3.183	action_leftwalk
187.85	0.15	keypress_left
188.217	0.117	keypress_left
188.533	0.1	keypress_left
191.017	0.417	keypress_right
191.033	0.017	action_rest
191.05	0.767	action_rightwalk
191.217	0.583	action_jump
191.217	0.217	keypress_jump
191.517	0.4	keypress_left
191.817	1.55	action_leftwalk
192.067	0.183	keypress_left
192.4	0.117	keypress_left
193.35	0.1	keypress_right
193.367	0.017	action_rest
193.383	1.817	action_rightwalk
193.517	0.2	keypress_right
194.95	0.683	action_jump
194.95	0.317	keypress_jump
195.183	0.2	keypress_left
195.2	0.017	action_leftwalk
195.217	0.75	action_rest
195.95	0.1	keypress_right
195.967	1.483	action_rightwalk
196.883	1.033	keypress_right
196.9	0.533	action_jump
196.9	0.167	keypress_jump
197.267	0.65	keypress_runshoot
197.45	0.067	action_rightrun
197.517	0.217	action_rightwalk
197.733	0.183	action_rightrun
198.1	0.383	action_jump
198.1	0.3	keypress_jump
198.133	0.083	keypress_left
198.35	0.133	keypress_left
198.583	0.083	keypress_left
198.6	0.367	action_jump
198.6	0.267	keypress_jump
198.817	0.533	keypress_right
199.0	0.783	action_rightwalk
199.367	0.383	action_jump
199.367	0.433	keypress_jump
199.517	1.3	reward_enemykill_impact
199.55	0.867	keypress_left
199.783	0.033	action_rest
199.817	1.433	action_leftwalk
199.967	0.383	keypress_jump
199.967	0.367	action_jump
200.533	0.233	keypress_left
200.75	0.383	action_jump
200.75	0.367	keypress_jump
200.867	0.217	keypress_right
201.233	0.55	keypress_right
201.25	0.067	action_rest
201.317	0.133	action_rightwalk
201.45	0.617	keypress_runshoot
201.45	0.333	action_rightrun
201.783	0.383	action_jump
201.783	0.417	action_rightwalk
201.783	0.317	keypress_jump
201.9	0.5	keypress_left
201.933	1.3	reward_enemykill_impact
202.2	0.05	action_rest
202.25	0.267	action_leftwalk
202.5	0.367	keypress_right
202.517	0.017	action_rest
202.517	0.617	action_jump
202.517	0.3	keypress_jump
202.533	2.0	action_rightwalk
202.967	0.1	keypress_left
203.267	0.383	keypress_jump
203.267	0.367	action_jump
203.567	0.1	keypress_right
203.717	0.317	keypress_jump
203.717	0.367	action_jump
204.033	0.067	keypress_right
204.183	0.683	keypress_jump
204.183	0.583	action_jump
204.3	0.617	keypress_left
204.533	0.017	action_leftwalk
204.55	0.25	action_rest
204.8	0.583	action_leftwalk
204.967	0.383	action_jump
204.967	0.383	keypress_jump
205.3	0.183	keypress_right
205.383	0.683	action_rest
205.417	0.367	keypress_jump
205.417	0.383	action_jump
205.85	0.4	keypress_jump
205.85	0.367	action_jump
206.05	0.517	keypress_right
206.067	1.383	action_rightwalk
206.533	0.4	keypress_jump
206.533	0.383	action_jump
206.7	0.217	keypress_left
207.033	0.367	action_jump
207.033	0.35	keypress_jump
207.15	0.117	keypress_right
207.433	0.1	keypress_left
207.45	0.333	action_rest
207.467	0.367	action_jump
207.467	0.383	keypress_jump
207.7	0.1	keypress_left
207.783	0.367	action_leftwalk
208.133	0.567	keypress_right
208.15	0.017	action_rest
208.167	4.283	action_rightwalk
208.467	0.283	keypress_jump
208.467	0.717	action_jump
208.833	0.267	keypress_left
209.35	0.667	keypress_right
209.617	0.383	keypress_jump
210.083	0.133	keypress_right
