onset	duration	trial_type
30.833	0.167	keypress_right
30.85	0.017	action_rest
30.867	0.133	action_rightrun
31.0	1.583	action_rightwalk
32.1	2.383	keypress_right
32.583	0.9	keypress_runshoot
32.583	1.167	action_rightrun
32.817	0.517	keypress_jump
32.817	0.917	action_jump
33.783	0.517	action_rightwalk
34.3	0.183	action_rightrun
34.3	0.317	keypress_runshoot
34.5	0.233	action_rightrun
34.5	0.333	action_jump
34.5	0.233	keypress_jump
34.567	0.483	keypress_left
34.617	0.017	reward_coin
34.967	0.35	keypress_jump
34.967	0.367	action_jump
35.117	0.017	reward_coin
35.333	0.433	keypress_right
35.4	0.933	action_rightwalk
35.7	0.333	keypress_jump
35.7	0.367	action_jump
35.85	0.017	reward_coin
36.333	1.933	action_leftwalk
36.333	1.217	keypress_left
36.35	0.65	keypress_jump
36.35	0.583	action_jump
37.933	0.467	keypress_right
38.267	0.017	action_rest
38.283	3.033	action_rightwalk
38.367	0.65	action_jump
38.367	0.283	keypress_jump
38.583	0.033	keypress_right
38.983	0.233	keypress_right
39.133	0.367	action_jump
39.133	0.267	keypress_jump
39.283	0.017	reward_coin
39.45	0.733	keypress_right
39.8	0.267	keypress_jump
39.8	0.35	action_jump
40.283	0.233	keypress_right
40.967	1.0	keypress_right
41.317	0.75	keypress_runshoot
41.317	1.05	action_rightrun
41.517	0.833	action_jump
41.517	0.417	keypress_jump
42.067	0.217	keypress_left
42.3	0.25	keypress_runshoot
42.383	0.483	keypress_right
42.383	0.317	action_rightrun
42.733	0.033	action_rightwalk
42.767	0.133	keypress_runshoot
42.767	0.1	action_rightrun
43.133	1.617	keypress_right
43.15	1.583	keypress_runshoot
43.15	0.917	action_rightrun
44.067	0.533	keypress_jump
44.067	0.6	action_rightwalk
44.067	0.583	action_jump
44.667	0.083	action_rightrun
44.75	0.1	action_rightwalk
44.833	0.133	keypress_left
44.85	0.05	action_rest
44.9	0.583	action_leftwalk
45.05	0.1	keypress_left
45.467	4.0	keypress_right
45.483	0.017	action_rest
45.5	1.4	action_rightwalk
45.633	1.15	keypress_jump
45.633	1.133	action_jump
45.633	1.15	keypress_runshoot
46.317	0.017	reward_coin
46.35	0.017	reward_coin
46.9	0.35	action_rightrun
46.9	0.2	keypress_runshoot
47.267	2.283	keypress_runshoot
47.267	0.917	action_rightrun
48.183	0.517	keypress_jump
48.183	0.567	action_jump
48.183	0.583	action_rightwalk
48.767	1.183	action_rightrun
48.983	0.95	action_jump
48.983	0.267	keypress_jump
49.467	0.017	reward_coin
49.5	0.017	reward_coin
49.533	0.1	keypress_left
49.75	0.183	keypress_right
49.8	0.483	keypress_runshoot
50.517	0.25	keypress_right
50.533	0.683	action_rightwalk
50.817	0.383	action_jump
50.817	0.35	keypress_jump
50.9	0.35	keypress_left
50.967	0.017	reward_coin
51.217	0.3	action_leftwalk
51.3	0.35	keypress_jump
51.3	0.367	action_jump
51.45	0.017	reward_coin
51.5	0.15	keypress_right
51.517	0.017	action_rightwalk
51.533	0.267	action_rest
51.783	0.15	keypress_right
51.8	0.483	action_rightwalk
51.9	0.367	action_jump
51.9	0.333	keypress_jump
52.05	2.433	onscreen_powerup
52.067	0.733	keypress_left
52.217	0.067	reward_enemykill_stomp
52.283	0.1	action_leftwalk
52.383	2.95	keypress_runshoot
52.383	0.417	action_leftrun
52.8	0.133	action_leftwalk
52.917	1.983	keypress_right
52.933	0.317	action_rest
53.1	0.617	keypress_jump
53.1	0.583	action_jump
53.25	0.45	action_rightwalk
53.7	1.783	action_rightrun
54.483	0.983	reward_powerup_taken
55.667	0.35	action_rightrun
55.7	0.1	keypress_right
55.717	0.45	keypress_runshoot
56.167	0.117	keypress_left
56.4	1.2	keypress_runshoot
56.417	0.35	keypress_right
56.45	0.317	action_rightrun
56.767	0.35	action_rightwalk
57.117	0.267	keypress_right
57.117	0.267	action_rightrun
57.383	0.717	action_rightwalk
57.933	0.217	keypress_right
58.1	2.017	keypress_runshoot
58.1	0.05	action_rightrun
58.15	0.367	action_rightwalk
58.517	0.083	action_rightrun
58.517	0.083	keypress_right
58.6	0.117	action_rightwalk
58.717	0.283	action_rightrun
58.717	2.333	keypress_right
59.0	0.867	action_jump
59.0	0.883	action_rightwalk
59.0	1.95	keypress_jump
59.883	0.383	action_rightrun
60.3	0.117	action_rightwalk
60.417	0.633	keypress_runshoot
60.417	1.733	action_rightrun
61.133	0.333	keypress_right
61.283	0.133	keypress_jump
62.0	0.217	keypress_right
62.05	0.15	keypress_jump
64.4	0.133	keypress_jump
65.8	0.2	keypress_right
65.85	0.117	keypress_runshoot
66.9	8.667	keypress_jump
67.767	30.4	onscreen_enemy
67.917	0.5	action_rest
67.917	0.867	action_jump
68.4	0.817	keypress_right
68.417	0.617	action_rightwalk
69.033	0.183	action_rightrun
69.033	2.85	keypress_runshoot
69.267	0.35	action_rightrun
69.267	0.35	keypress_right
69.617	1.633	action_rightwalk
71.25	0.633	keypress_right
71.25	0.633	action_rightrun
71.883	1.783	action_rightwalk
73.667	0.183	keypress_left
73.667	2.217	action_leftwalk
75.867	1.067	keypress_right
75.883	0.017	action_rest
75.9	1.333	action_rightwalk
76.117	0.683	action_jump
76.117	6.067	keypress_jump
77.067	0.167	keypress_left
77.233	0.217	action_rest
77.433	0.183	keypress_right
77.45	2.35	action_rightwalk
79.217	0.383	keypress_right
79.8	2.95	action_leftwalk
79.8	0.067	keypress_left
80.2	1.2	keypress_left
82.733	0.2	keypress_right
82.75	0.017	action_rest
82.767	0.45	action_rightwalk
83.2	0.817	keypress_runshoot
83.217	1.3	keypress_right
83.217	0.267	action_rightrun
83.483	0.867	action_jump
83.483	4.383	keypress_jump
83.483	0.883	action_rightwalk
84.367	0.15	action_rightrun
84.367	0.183	keypress_runshoot
84.683	0.183	keypress_right
84.7	0.45	action_rightwalk
85.1	0.15	keypress_runshoot
85.15	0.25	action_rightrun
85.15	0.517	keypress_right
85.4	0.917	action_rightwalk
85.717	2.2	keypress_right
86.317	0.517	keypress_runshoot
86.317	0.667	action_rightrun
86.983	5.617	action_rightwalk
88.0	2.067	keypress_right
88.483	4.067	keypress_jump
88.483	0.583	action_jump
90.2	0.733	keypress_right
91.517	0.9	keypress_right
92.6	0.583	action_leftwalk
92.6	0.133	keypress_left
92.633	1.45	keypress_jump
92.633	0.867	action_jump
93.033	1.967	keypress_right
93.183	0.017	action_rightwalk
93.2	0.333	action_rest
93.533	4.617	action_rightwalk
94.183	0.133	keypress_jump
94.183	3.983	action_jump
94.55	0.25	keypress_jump
94.633	3.483	loss_dying
100.683	41.2	onscreen_enemy
100.833	0.383	action_rest
101.2	1.133	keypress_right
101.217	0.1	action_rightwalk
101.317	0.283	action_rightrun
101.317	0.133	keypress_runshoot
101.6	0.117	action_rightwalk
101.717	0.75	action_rightrun
101.717	0.333	keypress_runshoot
101.85	0.6	action_jump
101.85	0.2	keypress_jump
102.433	0.167	keypress_left
102.75	4.517	keypress_right
102.767	3.383	action_rightwalk
102.883	0.683	action_jump
102.883	0.267	keypress_jump
104.15	0.467	keypress_jump
104.15	0.533	action_jump
105.083	0.217	keypress_jump
105.083	0.883	action_jump
105.3	0.017	reward_coin
105.483	0.017	reward_coin
106.15	0.1	keypress_runshoot
106.15	0.25	action_rightrun
106.433	0.017	action_rightwalk
106.45	0.167	keypress_runshoot
106.45	0.317	action_rightrun
106.8	0.3	action_rightwalk
107.1	0.183	keypress_runshoot
107.1	0.517	action_rightrun
107.233	0.367	action_jump
107.233	0.033	keypress_jump
107.633	0.583	keypress_right
107.65	2.55	action_rightwalk
107.717	0.55	action_jump
107.717	0.5	keypress_jump
108.633	2.15	keypress_right
109.05	0.2	keypress_jump
109.05	0.817	action_jump
109.367	0.55	keypress_jump
109.383	0.017	reward_coin
110.2	0.25	keypress_runshoot
110.2	0.583	action_rightrun
110.55	0.217	keypress_runshoot
110.9	0.15	keypress_left
111.183	0.3	keypress_right
111.2	0.7	action_rightwalk
111.5	0.383	action_jump
111.5	0.633	keypress_jump
111.567	0.65	keypress_left
111.65	6.033	onscreen_powerup
111.833	0.067	reward_enemykill_stomp
111.9	0.633	action_leftwalk
112.25	0.083	keypress_left
112.517	1.517	keypress_right
112.533	0.017	action_rest
112.55	5.133	action_rightwalk
112.917	4.767	action_jump
112.917	0.533	keypress_jump
113.65	0.333	keypress_jump
114.35	0.1	keypress_runshoot
114.817	0.2	keypress_runshoot
115.0	0.75	keypress_right
115.15	0.517	keypress_runshoot
115.95	0.15	keypress_jump
116.3	0.117	keypress_jump
116.667	0.117	keypress_jump
116.983	0.1	keypress_jump
117.6	0.083	keypress_right
117.683	0.433	action_rest
117.683	0.017	loss_powerup_miss
118.1	1.5	keypress_right
118.117	0.05	action_rightwalk
118.167	1.433	action_rightrun
118.167	1.417	keypress_runshoot
120.067	1.1	keypress_right
120.083	4.433	action_rightwalk
120.467	0.683	action_jump
120.467	0.483	keypress_jump
121.683	0.383	action_jump
121.683	0.383	keypress_jump
121.833	1.283	onscreen_powerup
121.85	0.217	keypress_left
122.017	0.067	reward_enemykill_stomp
122.2	0.15	keypress_right
122.75	0.367	action_jump
122.75	0.583	keypress_jump
123.117	0.983	reward_powerup_taken
123.6	2.483	keypress_right
123.767	0.1	keypress_runshoot
124.433	0.85	keypress_runshoot
124.517	2.417	action_rightrun
125.0	0.217	keypress_jump
125.0	0.617	action_jump
125.55	0.7	keypress_runshoot
125.983	0.617	action_jump
125.983	0.217	keypress_jump
126.067	0.017	reward_coin
126.167	0.017	reward_coin
126.283	0.017	reward_coin
126.383	0.017	reward_coin
126.433	0.5	keypress_right
126.583	0.35	keypress_runshoot
127.083	1.4	keypress_right
127.117	0.067	action_rightwalk
127.183	0.367	action_rightrun
127.183	0.217	keypress_runshoot
127.583	0.017	action_rightwalk
127.6	0.267	action_rightrun
127.6	0.117	keypress_runshoot
127.9	0.033	action_rightwalk
127.933	0.15	keypress_runshoot
127.933	0.3	action_rightrun
128.267	0.017	action_rightwalk
128.283	0.133	keypress_runshoot
128.283	0.2	action_rightrun
128.867	0.3	keypress_right
128.883	3.2	action_rightwalk
128.917	0.567	action_jump
128.917	0.45	keypress_jump
129.233	0.067	keypress_right
129.417	0.2	keypress_right
129.583	0.267	action_jump
129.583	0.917	loss_powerdown
129.95	0.167	keypress_right
130.383	0.15	keypress_right
130.817	0.367	action_jump
130.817	0.333	keypress_jump
130.967	0.017	reward_coin
131.283	0.583	keypress_right
131.617	0.233	keypress_jump
131.617	0.85	action_jump
132.067	0.067	keypress_left
132.083	0.017	action_leftwalk
132.1	1.333	action_rest
132.317	0.1	keypress_left
132.817	0.583	action_jump
132.817	0.817	keypress_jump
133.283	0.317	keypress_left
133.433	0.333	action_leftwalk
133.75	0.133	keypress_right
133.767	0.017	action_rest
133.783	1.65	action_rightwalk
134.133	0.333	keypress_right
134.367	0.6	action_jump
134.367	0.567	keypress_jump
134.667	0.217	keypress_right
135.2	2.583	keypress_right
135.433	1.917	action_rightrun
135.433	2.183	keypress_runshoot
136.3	1.317	keypress_jump
136.3	5.583	action_jump
138.733	0.083	keypress_runshoot
138.783	0.05	keypress_jump
138.967	0.117	keypress_jump
139.183	0.083	keypress_jump
139.4	0.083	keypress_jump
139.9	0.133	keypress_jump
140.2	0.117	keypress_jump
140.433	0.1	keypress_jump
140.683	0.067	keypress_jump
141.067	0.133	keypress_runshoot
141.417	0.117	keypress_jump
141.733	0.117	keypress_runshoot
141.967	0.367	keypress_right
142.5	0.133	keypress_jump
142.967	0.133	keypress_jump
143.35	0.117	keypress_jump
143.667	0.117	keypress_jump
143.85	2.267	keypress_right
144.05	0.167	keypress_runshoot
144.617	38.75	onscreen_enemy
144.7	1.367	keypress_runshoot
144.767	0.017	action_rest
144.783	1.333	action_rightrun
146.45	0.25	keypress_right
146.467	0.017	action_rightwalk
146.483	0.217	keypress_runshoot
146.483	0.217	action_rightrun
146.933	1.067	keypress_right
146.95	0.017	action_rightwalk
146.967	1.0	keypress_runshoot
146.967	0.35	action_rightrun
147.267	0.733	action_jump
147.267	0.65	keypress_jump
148.4	0.3	keypress_left
148.417	0.383	action_jump
148.417	0.333	keypress_jump
148.567	1.417	onscreen_powerup
148.75	0.067	reward_enemykill_stomp
148.8	0.333	keypress_right
148.867	0.983	action_rightwalk
149.4	0.167	keypress_right
149.75	1.65	keypress_jump
149.75	0.233	action_jump
149.8	2.117	keypress_left
149.85	0.017	action_leftwalk
149.867	1.133	action_rest
149.983	0.983	reward_powerup_taken
151.0	1.117	action_leftwalk
152.1	6.683	keypress_right
152.117	0.083	action_rest
152.133	1.5	action_jump
152.133	2.017	keypress_jump
152.2	3.483	action_rightwalk
152.317	0.917	loss_powerdown
154.717	0.45	keypress_jump
154.717	0.85	action_jump
155.683	1.217	action_rightrun
155.683	1.017	keypress_runshoot
156.017	0.867	action_jump
156.017	0.45	keypress_jump
156.217	0.017	reward_coin
156.317	0.017	reward_coin
156.433	0.017	reward_coin
156.617	0.017	reward_coin
156.933	0.3	action_rightwalk
157.233	0.433	keypress_runshoot
157.233	0.583	action_rightrun
157.85	0.017	action_rightwalk
157.867	0.45	action_rightrun
157.867	0.3	keypress_runshoot
158.35	0.033	action_rightwalk
158.383	0.2	keypress_runshoot
158.383	0.35	action_rightrun
158.767	0.617	action_rightwalk
159.117	2.917	keypress_right
159.383	0.717	keypress_runshoot
159.383	0.867	action_rightrun
160.283	0.017	action_rightwalk
160.3	0.2	keypress_runshoot
160.3	0.35	action_rightrun
160.683	0.133	action_rightwalk
160.817	1.217	action_rightrun
160.817	0.717	keypress_runshoot
161.117	0.367	keypress_jump
161.117	0.8	action_jump
161.85	0.217	keypress_runshoot
162.25	0.217	keypress_right
162.283	0.533	keypress_runshoot
162.283	0.5	action_rightrun
162.433	0.333	action_jump
162.433	0.3	keypress_jump
162.55	0.017	reward_coin
162.833	0.233	keypress_left
163.15	0.433	keypress_jump
163.15	0.367	action_jump
163.3	0.017	reward_coin
163.517	0.317	keypress_left
163.55	1.817	action_leftwalk
163.8	0.367	action_jump
163.8	0.35	keypress_jump
163.95	0.017	reward_coin
164.283	0.367	action_jump
164.283	0.367	keypress_jump
164.433	0.017	reward_coin
164.683	0.233	keypress_left
165.117	0.683	keypress_right
165.117	0.583	action_jump
165.117	0.633	keypress_jump
165.367	0.017	action_rightwalk
165.383	0.35	action_rest
165.733	0.25	action_rightwalk
165.967	0.183	keypress_left
165.983	0.117	action_rest
166.1	0.417	action_leftwalk
166.5	5.933	keypress_right
166.517	0.017	action_rest
166.533	0.033	action_rightwalk
166.567	0.4	action_rightrun
166.567	1.033	keypress_runshoot
166.967	1.05	action_jump
166.967	1.067	action_rightwalk
166.967	0.383	keypress_jump
167.9	0.933	keypress_runshoot
168.033	0.467	action_rightrun
168.5	0.3	keypress_jump
168.5	2.033	action_rightwalk
168.5	0.483	action_jump
169.15	1.017	keypress_jump
169.15	1.15	action_jump
169.35	0.017	reward_coin
169.533	0.017	reward_coin
169.833	0.017	reward_coin
169.883	0.017	reward_coin
170.533	0.55	action_rightrun
170.533	2.2	keypress_runshoot
170.883	0.483	keypress_jump
170.883	0.633	action_jump
171.533	1.067	action_rightrun
171.667	0.917	action_jump
171.667	0.233	keypress_jump
171.783	0.017	reward_coin
172.117	0.033	reward_coin
172.917	2.5	keypress_right
172.933	0.067	action_rightwalk
173.0	2.65	keypress_runshoot
173.0	0.95	action_rightrun
173.95	0.583	action_jump
173.95	0.667	keypress_jump
173.95	0.6	action_rightwalk
174.55	1.317	action_rightrun
174.883	0.967	action_jump
174.883	0.283	keypress_jump
174.967	0.017	reward_coin
175.383	0.017	reward_coin
175.883	0.15	keypress_right
175.917	0.3	action_rightwalk
176.2	0.05	keypress_left
176.217	0.167	action_rest
176.367	0.4	keypress_right
176.383	1.7	action_rightwalk
177.667	0.083	keypress_right
177.9	0.333	keypress_jump
177.9	0.367	action_jump
178.05	5.317	onscreen_powerup
178.083	0.583	keypress_left
178.083	0.017	action_leftwalk
178.1	0.2	action_rest
178.217	0.067	reward_enemykill_stomp
178.3	0.167	action_leftwalk
178.467	1.133	keypress_runshoot
178.467	0.2	action_leftrun
178.767	0.717	keypress_right
178.95	0.583	action_jump
178.95	0.617	keypress_jump
179.617	3.7	loss_dying
179.617	3.75	action_jump
179.667	0.333	keypress_jump
179.917	0.117	keypress_right
180.217	0.233	keypress_jump
180.683	0.233	keypress_jump
181.033	0.167	keypress_jump
181.3	0.15	keypress_jump
182.183	0.117	keypress_jump
182.6	0.133	keypress_jump
183.367	0.017	loss_powerup_miss
183.6	0.15	keypress_jump
184.683	0.133	keypress_jump
185.517	0.167	keypress_jump
185.95	53.483	onscreen_enemy
186.1	0.133	action_rest
186.217	1.533	keypress_right
186.233	0.433	action_rightwalk
186.667	0.033	action_rightrun
186.667	7.7	keypress_runshoot
186.7	0.483	keypress_jump
186.7	0.7	action_rightwalk
186.7	0.683	action_jump
187.35	0.4	keypress_jump
187.4	0.383	action_rightrun
187.833	0.3	keypress_left
188.233	2.683	keypress_right
188.267	0.033	action_rightrun
188.3	0.867	action_jump
188.3	0.883	action_rightwalk
188.3	0.55	keypress_jump
189.183	0.417	action_rightrun
189.383	0.4	keypress_jump
189.383	0.567	action_jump
189.967	1.367	action_rightrun
190.117	0.55	keypress_jump
190.117	1.2	action_jump
191.583	0.783	action_rightrun
191.583	1.7	keypress_right
192.367	0.583	action_rightwalk
192.367	0.567	action_jump
192.367	0.517	keypress_jump
192.95	0.333	action_rightrun
193.283	0.067	action_rightwalk
193.35	0.1	keypress_right
193.35	1.033	action_rightrun
193.8	0.583	keypress_right
194.95	0.367	keypress_right
194.967	0.833	action_rightwalk
195.4	0.367	keypress_jump
195.4	0.383	action_jump
195.417	0.767	keypress_left
195.55	3.017	onscreen_powerup
195.7	0.067	reward_enemykill_stomp
195.8	0.15	action_leftwalk
195.95	0.233	action_leftrun
195.95	3.3	keypress_runshoot
196.183	0.133	action_leftwalk
196.3	1.317	keypress_right
196.317	0.067	action_rest
196.383	0.367	action_rightrun
196.75	0.4	action_jump
196.75	0.667	keypress_jump
196.75	0.417	action_rightwalk
197.167	0.45	action_rightrun
197.717	0.217	keypress_left
198.05	0.183	action_leftrun
198.05	0.183	keypress_left
198.233	1.333	action_leftwalk
198.567	0.083	keypress_right
198.567	0.983	reward_powerup_taken
198.75	0.583	keypress_right
199.483	2.7	keypress_right
199.567	0.017	action_rest
199.583	0.15	action_rightwalk
199.733	1.533	action_rightrun
199.733	0.333	keypress_runshoot
200.083	0.817	keypress_runshoot
200.45	0.8	action_jump
200.45	0.367	keypress_jump
201.3	0.267	action_rightwalk
201.567	1.367	action_rightrun
201.567	1.483	keypress_runshoot
201.917	0.667	action_jump
201.917	0.25	keypress_jump
202.283	0.15	keypress_left
202.583	0.783	keypress_right
202.767	0.3	keypress_jump
203.15	0.167	keypress_jump
203.45	0.117	keypress_jump
203.683	0.117	keypress_jump
203.967	0.15	keypress_jump
204.3	0.1	keypress_jump
204.583	0.133	keypress_jump
204.967	1.5	keypress_runshoot
205.0	0.117	keypress_jump
206.817	0.1	keypress_runshoot
207.55	0.5	action_rest
208.033	2.883	keypress_right
208.05	0.05	action_rightwalk
208.1	1.683	action_rightrun
208.1	1.533	keypress_runshoot
209.817	0.533	action_rightwalk
210.35	0.467	keypress_runshoot
210.35	0.667	action_rightrun
210.433	0.8	action_jump
210.433	0.383	keypress_jump
211.017	0.167	keypress_left
211.017	0.017	action_leftrun
211.3	0.35	keypress_right
211.333	3.633	action_rightwalk
211.633	0.367	action_jump
211.633	0.283	keypress_jump
211.783	1.533	onscreen_powerup
211.95	0.067	reward_enemykill_stomp
212.183	0.167	keypress_right
213.2	5.817	keypress_right
213.217	0.1	action_jump
213.217	1.2	keypress_jump
213.317	0.983	reward_powerup_taken
214.967	0.467	keypress_runshoot
214.967	0.9	action_rightrun
215.167	0.683	action_jump
215.167	0.267	keypress_jump
215.9	1.467	action_rightwalk
216.067	1.067	keypress_jump
216.067	0.95	action_jump
216.433	0.017	reward_coin
216.6	0.017	reward_coin
216.783	0.017	reward_coin
217.367	0.75	action_rightrun
217.367	0.6	keypress_runshoot
218.15	0.017	action_rightwalk
218.167	1.383	action_rightrun
218.167	1.217	keypress_runshoot
218.933	0.45	keypress_jump
218.933	0.6	action_jump
219.4	0.283	keypress_left
219.617	0.35	keypress_jump
220.117	0.5	action_jump
220.117	0.45	keypress_jump
220.183	0.383	keypress_left
220.917	0.6	keypress_right
220.967	3.65	action_rightwalk
221.067	0.55	action_jump
221.067	0.5	keypress_jump
222.25	4.267	keypress_right
222.483	2.117	action_jump
222.483	0.317	keypress_jump
222.983	0.917	loss_powerdown
224.217	1.317	keypress_runshoot
224.617	1.533	action_rightrun
225.2	0.267	keypress_jump
225.2	0.683	action_jump
225.85	0.15	keypress_runshoot
226.183	0.083	action_rightwalk
226.267	0.333	keypress_runshoot
226.267	0.25	action_rightrun
226.717	0.333	keypress_left
226.75	0.333	action_jump
226.75	0.333	keypress_jump
226.867	0.017	reward_coin
227.15	0.317	keypress_right
227.2	1.467	action_rightwalk
227.367	0.367	action_jump
227.367	0.317	keypress_jump
227.517	0.017	reward_coin
227.8	0.3	keypress_jump
227.8	0.367	action_jump
227.95	0.017	reward_coin
228.217	0.367	action_jump
228.217	0.333	keypress_jump
228.367	0.017	reward_coin
228.483	2.033	keypress_right
228.667	1.85	action_rightrun
228.667	1.15	keypress_runshoot
229.3	0.517	keypress_jump
229.3	0.917	action_jump
230.033	0.717	keypress_runshoot
230.567	0.167	action_rightrun
230.567	0.167	keypress_right
231.05	2.317	keypress_right
231.067	0.45	action_rightwalk
231.517	1.633	keypress_runshoot
231.517	0.217	action_rightrun
231.733	0.6	action_rightwalk
231.733	0.583	action_jump
231.733	0.767	keypress_jump
232.333	0.967	action_rightrun
233.333	0.233	action_rightwalk
233.517	0.433	keypress_right
233.567	0.383	action_rightrun
233.567	0.35	keypress_runshoot
234.167	0.45	keypress_runshoot
234.65	2.067	keypress_right
234.667	0.067	action_rightwalk
234.733	2.05	keypress_runshoot
234.733	0.2	action_rightrun
234.933	0.583	action_jump
234.933	0.6	action_rightwalk
234.933	0.533	keypress_jump
235.533	0.417	action_rightrun
235.683	3.75	action_jump
235.683	3.7	loss_dying
235.95	3.467	action_rightwalk
237.433	0.167	keypress_jump
238.65	0.117	keypress_runshoot
238.717	0.05	keypress_right
239.15	0.133	keypress_jump
239.5	0.15	keypress_jump
240.133	0.15	keypress_jump
240.85	0.417	keypress_right
241.267	0.15	keypress_jump
241.933	0.3	keypress_jump
242.05	5.95	onscreen_enemy
242.2	0.233	action_rest
242.2	0.367	action_jump
242.417	1.483	keypress_right
242.433	0.15	action_rightwalk
242.5	0.683	keypress_runshoot
242.583	0.333	action_rightrun
242.917	0.517	action_rightwalk
242.917	0.417	action_jump
242.917	0.217	keypress_jump
243.433	0.833	action_rightrun
243.433	0.483	keypress_runshoot
243.483	4.517	action_jump
243.483	0.4	keypress_jump
243.633	0.017	reward_coin
243.75	0.017	reward_coin
243.967	0.717	keypress_left
244.05	0.017	reward_coin
244.267	3.717	action_rightwalk
244.467	0.283	keypress_jump
244.467	3.483	loss_dying
247.533	0.133	keypress_jump
247.783	0.117	keypress_jump
248.017	0.117	keypress_jump
248.317	0.567	keypress_right
248.483	0.033	keypress_down
248.517	0.15	keypress_runshoot
248.883	0.183	keypress_jump
250.467	50.05	onscreen_enemy
250.617	0.283	action_rest
250.883	1.267	keypress_right
250.9	0.05	action_rightwalk
250.95	1.267	keypress_runshoot
250.95	0.283	action_rightrun
251.233	0.317	keypress_jump
251.233	0.55	action_jump
251.233	0.567	action_rightwalk
251.8	0.717	action_rightrun
251.933	0.267	keypress_jump
251.933	0.883	action_jump
252.083	0.017	reward_coin
252.167	0.017	reward_coin
252.233	0.7	keypress_left
252.333	0.017	reward_coin
252.4	0.017	reward_coin
252.867	0.267	action_leftwalk
253.117	2.567	keypress_right
253.133	0.017	action_rest
