onset	duration	trial_type
81.85	0.4	action_rest
82.117	0.217	keypress_left
82.25	0.517	action_leftwalk
82.3	0.617	reward_enemykill_stomp
82.75	0.267	keypress_right
82.767	0.017	action_rest
82.783	2.2	action_rightwalk
83.317	0.317	keypress_right
83.383	0.25	keypress_jump
83.383	0.917	action_jump
83.733	0.183	keypress_left
83.967	0.7	reward_enemykill_stomp
84.067	1.3	keypress_right
84.983	0.783	action_rightrun
84.983	3.15	keypress_runshoot
85.017	0.317	keypress_jump
85.017	0.733	action_jump
85.433	0.283	keypress_left
85.767	0.2	action_rightwalk
85.95	0.483	keypress_left
85.967	0.133	action_rest
86.1	0.017	action_leftrun
86.117	1.217	action_leftwalk
86.117	0.333	keypress_jump
86.117	1.033	action_jump
86.55	0.317	keypress_right
86.767	0.333	reward_enemykill_stomp
87.1	1.45	reward_enemykill_kick
87.283	1.067	reward_enemykill_impact
87.317	0.4	keypress_right
87.333	0.017	action_rest
87.35	0.367	action_rightrun
87.717	4.333	action_rightwalk
88.467	0.6	keypress_right
88.783	0.017	onscreen_enemy
89.217	0.883	keypress_right
89.55	20.467	onscreen_enemy
90.817	0.55	keypress_right
91.15	0.867	action_jump
91.15	0.217	keypress_jump
91.483	0.1	keypress_left
91.7	0.8	reward_enemykill_stomp
91.95	0.133	keypress_left
92.05	0.083	action_rest
92.117	0.367	keypress_left
92.133	0.633	action_leftwalk
92.5	0.783	reward_enemykill_kick
92.75	0.833	reward_enemykill_impact
92.75	1.117	keypress_right
92.767	0.017	action_rest
92.783	0.15	action_rightwalk
92.933	1.017	keypress_runshoot
92.933	0.733	action_rightrun
93.533	0.55	action_jump
93.533	0.383	keypress_jump
93.917	0.383	keypress_right
94.117	0.417	action_rightwalk
94.517	0.117	keypress_left
94.533	0.017	action_leftwalk
94.55	0.2	action_rest
94.733	0.35	keypress_right
94.75	0.683	action_rightwalk
95.05	0.367	keypress_jump
95.05	0.367	action_jump
95.3	0.183	keypress_left
95.433	0.2	action_leftwalk
95.617	0.25	keypress_right
95.633	0.017	action_rest
95.65	1.3	action_rightwalk
95.75	0.4	keypress_jump
95.75	0.367	action_jump
95.983	0.15	keypress_left
96.267	0.333	keypress_right
96.7	0.667	keypress_jump
96.7	0.667	keypress_left
96.7	0.583	action_jump
96.95	0.017	action_leftwalk
96.967	0.35	action_rest
97.317	0.183	action_leftwalk
97.483	0.2	keypress_right
97.5	0.15	action_rest
97.65	0.683	action_rightwalk
98.267	1.133	keypress_right
98.333	1.65	keypress_runshoot
98.333	1.283	action_rightrun
98.8	1.033	keypress_jump
98.8	0.8	action_jump
99.633	0.483	action_rightrun
99.633	0.117	keypress_right
99.9	0.317	keypress_left
100.2	0.133	action_leftwalk
100.317	0.5	keypress_right
100.333	0.017	action_rest
100.35	1.117	action_rightwalk
100.483	0.5	action_jump
100.483	0.25	keypress_jump
100.983	1.783	keypress_right
101.467	0.583	action_rightrun
101.467	0.433	keypress_runshoot
102.05	2.783	action_rightwalk
102.183	0.233	keypress_jump
102.183	0.483	action_jump
103.167	0.267	keypress_jump
103.167	1.283	action_jump
103.317	0.167	keypress_right
103.567	0.467	keypress_left
104.067	0.333	reward_enemykill_stomp
104.4	5.617	reward_enemykill_kick
104.733	0.283	keypress_jump
104.733	0.65	action_jump
104.817	0.283	keypress_left
104.833	0.017	action_leftwalk
104.85	0.783	action_rest
105.25	0.833	reward_enemykill_impact
105.617	0.3	keypress_right
105.633	0.35	action_rightwalk
105.933	0.367	keypress_runshoot
105.983	4.667	keypress_right
105.983	0.017	action_rightrun
106.0	0.683	action_jump
106.0	4.967	action_rightwalk
106.0	0.317	keypress_jump
106.85	0.617	keypress_jump
106.85	0.95	action_jump
107.933	0.233	keypress_jump
107.933	0.533	action_jump
108.7	0.45	action_jump
108.7	0.15	keypress_jump
109.217	0.45	action_jump
109.217	0.15	keypress_jump
109.75	0.117	keypress_jump
109.75	0.4	action_jump
110.383	0.417	action_jump
110.383	0.133	keypress_jump
110.933	0.033	onscreen_enemy
110.967	0.45	action_leftwalk
110.967	0.267	keypress_left
111.117	0.017	onscreen_enemy
111.4	0.633	keypress_right
111.417	0.017	action_rest
111.433	0.217	action_rightrun
111.433	0.633	keypress_runshoot
111.65	0.417	keypress_jump
111.65	0.6	action_jump
111.65	0.633	action_rightwalk
112.183	0.267	keypress_left
112.283	0.167	action_rest
112.317	10.883	onscreen_enemy
112.45	0.733	action_leftwalk
112.583	0.183	keypress_left
112.917	0.15	keypress_left
113.167	1.833	keypress_right
113.183	0.017	action_rest
113.2	0.017	action_rightwalk
113.217	1.767	keypress_runshoot
113.217	2.783	action_rightrun
113.683	1.167	keypress_jump
113.683	0.85	action_jump
116.017	0.1	action_rest
116.117	7.083	action_rightwalk
125.167	0.433	action_rest
125.383	0.017	onscreen_enemy
125.583	1.5	keypress_right
125.6	0.083	action_rightwalk
125.683	1.583	action_rightrun
125.683	1.417	keypress_runshoot
126.267	0.017	onscreen_enemy
126.667	37.467	onscreen_enemy
126.767	0.483	action_jump
126.767	0.333	keypress_jump
127.217	0.05	keypress_left
127.5	0.25	keypress_right
127.517	0.917	action_rightwalk
127.967	0.233	keypress_right
128.4	0.517	keypress_right
128.433	0.417	keypress_runshoot
128.433	0.133	action_rightrun
128.567	0.55	action_rightwalk
128.567	0.25	keypress_jump
128.567	0.5	action_jump
129.1	0.733	keypress_right
129.117	1.267	keypress_runshoot
129.117	0.15	action_rightrun
129.267	1.35	action_rightwalk
129.267	0.55	keypress_jump
129.267	1.317	action_jump
130.0	0.033	reward_coin
130.117	0.15	keypress_left
130.383	0.25	keypress_left
130.617	0.017	action_rest
130.633	0.15	action_leftwalk
130.767	0.233	keypress_right
130.783	0.017	action_rest
130.8	0.933	action_rightwalk
131.2	0.283	keypress_right
131.2	0.517	action_jump
131.2	0.267	keypress_jump
131.65	0.133	keypress_left
131.733	1.2	action_leftwalk
131.817	0.167	keypress_jump
132.167	0.1	keypress_left
132.55	0.117	keypress_right
132.933	1.367	keypress_right
132.933	0.017	action_rightwalk
132.95	0.217	action_rest
133.083	0.467	keypress_jump
133.167	1.233	action_rightwalk
133.617	0.333	keypress_jump
134.383	0.1	keypress_left
134.4	0.417	action_rest
134.483	0.4	keypress_jump
134.483	0.367	action_jump
134.6	0.467	keypress_left
134.817	2.25	action_leftwalk
135.067	0.367	action_jump
135.067	0.333	keypress_jump
135.217	0.017	reward_coin
135.217	0.133	keypress_right
135.55	0.283	keypress_jump
135.55	0.367	action_jump
135.667	0.15	keypress_left
136.017	0.367	action_jump
136.017	0.317	keypress_jump
136.167	0.017	reward_coin
136.417	0.183	keypress_left
136.717	0.367	action_jump
136.717	0.317	keypress_jump
136.867	0.017	reward_coin
136.883	0.383	keypress_right
137.067	0.017	action_rightwalk
137.083	0.033	action_rest
137.117	0.717	action_rightwalk
137.767	0.667	keypress_right
137.833	0.6	action_rightrun
137.833	0.7	keypress_runshoot
138.633	0.467	keypress_left
138.8	0.317	keypress_jump
138.8	0.367	action_jump
139.217	0.4	keypress_right
139.267	0.133	action_rightwalk
139.4	0.217	action_rightrun
139.4	3.183	keypress_runshoot
139.617	0.083	action_rightwalk
139.683	0.667	keypress_left
139.7	0.233	action_rest
139.733	0.583	action_jump
139.733	0.617	keypress_jump
139.933	0.4	action_leftwalk
140.333	0.017	action_leftrun
140.35	0.1	action_leftwalk
140.433	0.2	keypress_right
140.45	0.4	action_rest
140.467	0.367	action_jump
140.467	0.333	keypress_jump
140.617	1.667	onscreen_powerup
140.767	0.333	keypress_left
140.783	0.067	reward_enemykill_stomp
140.867	0.217	action_leftrun
141.083	0.417	action_leftwalk
141.083	0.383	action_jump
141.083	0.333	keypress_jump
141.2	1.283	keypress_right
141.5	0.017	action_rest
141.517	2.367	action_rightrun
142.283	0.983	reward_powerup_taken
142.783	1.1	keypress_right
143.35	1.4	keypress_runshoot
144.367	0.883	keypress_left
144.383	0.517	action_leftrun
144.933	0.233	action_leftwalk
145.167	0.083	action_leftrun
145.167	3.333	keypress_runshoot
145.25	0.017	action_leftwalk
150.5	1.817	keypress_right
150.55	1.15	keypress_runshoot
150.55	1.25	action_rightrun
151.183	0.6	action_jump
151.183	0.383	keypress_jump
151.833	1.133	action_rightwalk
151.95	0.917	loss_powerdown
151.95	0.267	action_jump
152.0	0.267	keypress_jump
152.05	0.133	keypress_runshoot
152.483	0.283	keypress_jump
152.483	1.067	action_jump
152.483	0.217	keypress_left
152.883	0.3	keypress_jump
152.933	0.183	keypress_left
152.967	0.017	action_leftwalk
152.983	0.45	action_rest
153.267	0.367	keypress_right
153.433	0.983	action_rightwalk
153.667	0.533	action_jump
153.667	0.067	keypress_right
153.667	0.233	keypress_jump
153.85	0.2	keypress_left
154.083	0.083	keypress_left
154.417	0.017	action_leftwalk
154.417	0.8	action_jump
154.417	0.383	keypress_left
154.417	0.183	keypress_jump
154.433	0.85	action_rest
155.067	1.133	keypress_right
155.217	0.4	keypress_jump
155.283	2.117	action_rightwalk
155.75	0.817	action_jump
155.75	0.45	keypress_jump
156.883	0.2	keypress_jump
156.883	0.5	action_jump
156.883	0.317	keypress_right
157.317	0.75	keypress_right
157.367	0.65	keypress_runshoot
157.4	0.667	action_rightrun
158.217	0.55	keypress_runshoot
158.217	0.2	action_rightrun
158.217	0.767	keypress_right
158.417	2.45	action_rightwalk
158.417	0.55	action_jump
158.417	0.367	keypress_jump
159.417	0.55	keypress_right
159.65	0.317	keypress_jump
159.65	1.2	action_jump
160.183	0.517	keypress_left
160.483	0.55	reward_enemykill_stomp
160.867	0.267	keypress_left
160.867	0.55	action_leftwalk
161.25	0.167	keypress_jump
161.25	0.183	keypress_right
161.25	0.85	action_jump
161.417	0.017	action_rightwalk
161.433	0.167	action_rest
161.567	0.133	keypress_left
161.6	0.367	action_leftwalk
161.75	0.683	reward_enemykill_stomp
161.817	0.817	keypress_right
161.967	0.017	action_rightwalk
161.983	0.133	action_rest
162.0	0.567	keypress_runshoot
162.133	0.5	action_rightrun
162.683	1.517	keypress_right
162.683	0.033	action_rightrun
162.717	1.733	action_rightwalk
162.75	0.583	action_jump
162.75	0.267	keypress_jump
163.5	0.417	action_jump
163.5	0.133	keypress_jump
164.0	0.35	action_jump
164.0	0.1	keypress_jump
164.433	0.467	keypress_left
164.45	0.167	action_rest
164.483	0.017	onscreen_enemy
164.617	0.667	action_jump
164.617	0.7	action_leftwalk
164.617	0.3	keypress_jump
165.0	0.15	keypress_right
165.25	1.017	keypress_right
165.317	0.017	action_rest
165.333	1.3	action_rightwalk
165.6	0.5	keypress_jump
165.6	0.717	action_jump
165.95	0.017	onscreen_enemy
166.45	3.217	onscreen_enemy
166.6	0.617	keypress_right
166.633	0.583	keypress_runshoot
166.633	0.7	action_rightrun
166.9	0.317	keypress_jump
167.433	0.133	keypress_left
167.683	0.533	keypress_right
167.7	0.933	action_rightwalk
168.217	0.383	keypress_jump
168.217	0.383	action_jump
168.35	0.433	keypress_left
168.367	1.3	reward_enemykill_impact
168.367	0.017	reward_coin
168.633	0.083	action_rest
168.717	2.0	action_leftwalk
169.2	0.367	action_jump
169.2	0.283	keypress_jump
169.317	0.45	keypress_left
169.35	0.017	reward_coin
169.767	0.317	keypress_jump
169.767	0.383	action_jump
169.883	0.133	keypress_right
169.917	0.017	reward_coin
170.233	0.317	keypress_jump
170.233	0.367	action_jump
170.383	0.017	reward_coin
170.7	0.35	keypress_right
170.717	0.333	action_jump
170.717	0.317	keypress_jump
170.717	0.017	action_rest
170.733	0.433	action_rightwalk
171.167	0.767	action_leftwalk
171.167	0.35	keypress_left
171.533	0.367	action_jump
171.533	0.35	keypress_jump
171.633	1.067	keypress_right
171.683	0.017	reward_coin
171.933	0.017	action_rest
171.95	0.117	action_rightwalk
172.067	0.633	action_rightrun
172.067	1.367	keypress_runshoot
172.517	0.017	onscreen_enemy
172.9	0.333	action_jump
172.9	0.1	action_rightrun
172.9	0.55	keypress_jump
172.917	0.717	keypress_left
172.967	0.017	onscreen_enemy
173.017	0.017	reward_coin
173.3	0.283	action_leftrun
173.583	0.283	action_leftwalk
173.633	0.4	keypress_jump
173.633	0.517	action_jump
173.8	0.517	keypress_right
173.867	0.017	action_rightwalk
173.883	0.3	action_rest
174.183	0.583	action_rightwalk
174.483	0.617	keypress_left
174.767	0.033	action_rest
174.8	1.95	action_leftwalk
174.817	0.017	onscreen_enemy
175.033	0.433	keypress_jump
175.033	0.8	action_jump
175.283	0.267	keypress_right
175.733	0.083	keypress_left
176.017	0.583	action_jump
176.017	0.617	keypress_jump
176.05	0.017	onscreen_enemy
176.333	0.267	keypress_left
176.733	0.117	keypress_right
176.75	0.017	action_rest
176.767	1.517	action_rightwalk
177.083	0.3	keypress_right
177.117	0.633	action_jump
177.117	0.533	keypress_jump
177.183	0.017	onscreen_enemy
177.267	4.733	onscreen_enemy
177.483	0.217	keypress_left
177.833	0.25	keypress_right
178.283	0.183	keypress_left
178.283	0.733	action_leftwalk
178.467	0.5	action_jump
178.467	0.45	keypress_jump
178.567	0.3	keypress_left
179.0	0.05	keypress_right
179.017	0.3	action_rest
179.067	0.583	action_jump
179.067	0.75	keypress_jump
179.117	0.7	keypress_right
179.317	2.667	action_rightwalk
180.067	0.283	keypress_right
180.5	2.0	keypress_up
180.817	1.183	action_climbingup
182.4	24.8	onscreen_enemy
183.4	3.5	keypress_up
187.0	2.267	keypress_right
187.683	0.017	action_rest
187.7	0.7	action_rightwalk
187.9	0.2	keypress_jump
188.4	1.0	keypress_runshoot
188.4	1.117	action_rightrun
188.767	0.55	keypress_jump
188.767	0.733	action_jump
189.267	0.017	reward_coin
189.367	0.267	keypress_left
189.583	0.933	action_jump
189.583	0.85	keypress_jump
189.7	0.017	reward_coin
189.733	0.283	keypress_right
189.75	0.017	reward_coin
190.05	0.333	keypress_left
190.25	0.033	reward_coin
190.483	0.317	keypress_right
190.583	2.917	action_rightwalk
190.783	0.667	keypress_jump
190.783	0.867	action_jump
190.933	0.017	reward_coin
191.033	0.017	reward_coin
191.067	0.467	keypress_right
191.367	0.017	reward_coin
191.75	0.333	keypress_jump
191.75	0.75	action_jump
191.9	0.017	reward_coin
191.933	0.017	reward_coin
192.033	0.017	reward_coin
192.25	0.183	keypress_left
192.25	0.017	reward_coin
192.583	0.233	keypress_right
192.617	1.017	keypress_jump
192.617	0.867	action_jump
192.9	0.167	keypress_left
193.367	0.283	keypress_left
193.5	0.45	action_leftwalk
193.85	0.95	keypress_jump
193.85	0.867	action_jump
193.933	0.483	keypress_right
193.95	0.017	action_rightwalk
193.967	0.783	action_rest
194.217	0.017	reward_coin
194.4	0.017	reward_coin
194.483	0.267	keypress_left
194.75	0.45	action_leftwalk
194.917	0.867	action_jump
194.917	0.8	keypress_jump
195.183	0.517	keypress_right
195.183	0.017	reward_coin
195.2	0.017	action_rightwalk
195.217	1.75	action_rest
195.233	0.017	reward_coin
195.533	0.017	reward_coin
195.9	0.95	keypress_jump
195.9	0.95	action_jump
196.167	0.017	reward_coin
196.217	0.017	reward_coin
196.233	0.2	keypress_right
196.3	0.017	reward_coin
196.467	0.017	reward_coin
196.567	0.25	keypress_left
196.967	0.017	action_leftwalk
196.967	0.183	keypress_right
196.983	0.017	action_rest
197.0	0.867	keypress_jump
197.0	1.9	action_rightwalk
197.0	0.867	action_jump
197.267	0.017	reward_coin
197.317	0.017	reward_coin
197.383	0.133	keypress_right
197.6	0.017	reward_coin
197.717	0.133	keypress_right
198.0	0.867	action_jump
198.0	0.65	keypress_jump
198.267	0.017	reward_coin
198.317	0.017	reward_coin
198.333	0.3	keypress_right
198.467	0.017	reward_coin
198.833	0.067	keypress_left
198.9	1.0	action_rest
198.917	1.067	keypress_jump
198.917	0.95	action_jump
199.183	0.333	keypress_right
199.35	0.017	reward_coin
199.6	0.367	keypress_left
199.9	7.283	action_leftwalk
203.85	0.383	keypress_left
203.967	3.233	action_jump
203.967	0.3	keypress_jump
204.683	0.367	keypress_right
204.767	0.033	reward_coin
207.617	0.85	action_rest
208.45	1.267	keypress_right
208.467	0.5	action_rightwalk
208.967	0.75	action_rightrun
208.967	0.7	keypress_runshoot
210.017	0.117	keypress_left
210.283	0.083	action_jump
210.283	0.183	keypress_jump
210.283	0.017	reward_coin
210.433	0.367	keypress_right
210.45	0.517	action_rightwalk
210.85	1.483	onscreen_powerup
210.85	0.183	keypress_jump
210.85	0.083	action_jump
210.933	0.383	keypress_left
210.967	0.033	action_rest
211.0	0.067	reward_enemykill_stomp
211.0	0.533	action_leftwalk
211.367	0.15	keypress_jump
211.367	0.017	reward_coin
211.367	0.083	action_jump
211.517	0.567	keypress_right
211.533	0.017	action_rest
211.55	1.8	action_rightwalk
211.617	0.05	action_jump
211.617	0.133	keypress_jump
211.8	0.017	reward_coin
211.8	0.083	action_jump
211.8	0.117	keypress_jump
212.067	19.483	onscreen_enemy
212.217	0.2	keypress_right
212.333	0.983	reward_powerup_taken
212.383	0.333	keypress_jump
212.45	1.417	keypress_left
213.35	0.15	action_rest
213.5	1.15	action_leftwalk
213.65	0.233	keypress_jump
213.65	0.483	action_jump
214.633	1.867	keypress_right
214.65	0.017	action_rest
214.667	0.05	action_rightwalk
214.717	0.367	action_rightrun
214.717	1.117	keypress_runshoot
215.083	0.95	action_rightwalk
215.083	0.817	action_jump
215.083	0.75	keypress_jump
216.033	1.083	action_rightrun
216.033	19.067	keypress_runshoot
216.233	0.65	keypress_jump
216.233	0.867	action_jump
216.833	5.417	reward_enemykill_stomp
217.0	0.65	keypress_left
217.783	0.167	keypress_right
217.833	0.067	action_rightrun
217.9	3.217	action_rightwalk
217.9	1.333	action_jump
217.9	0.317	keypress_jump
218.533	0.167	keypress_left
219.167	0.9	reward_enemykill_kick
219.683	1.133	action_jump
219.683	0.25	keypress_jump
219.967	0.2	keypress_right
220.767	0.85	reward_enemykill_kick
221.117	0.15	action_rightrun
221.117	0.85	keypress_right
221.267	0.517	action_rightwalk
221.267	0.15	keypress_jump
221.267	0.5	action_jump
