trial_type	game	level	stim_file	onset	sample	nframes	offset	duration	key	question	value
gym-retro_game	SuperMarioBros-Nes	Level1-1	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-1_003.bk2	0.017601966857910156	282999.201149704	1974.0	32.86237096786499	32.84476900100708			
keypress				0.9190449714660645	283000.266873821		1.083284854888916	0.16423988342285156	b		
keypress				0.48343586921691895	283000.316911718		1.1190190315246582	0.6355831623077393	r		
keypress				3.449744939804077	283002.649887151		3.4662909507751465	0.016546010971069336	b		
keypress				3.433046817779541	283002.899652149		3.7160568237304688	0.28301000595092773	l		
keypress				3.3689658641815186	283002.916519416		3.7329230308532715	0.36395716667175293	r		
keypress				4.999464988708496	283004.599565307		5.4159698486328125	0.4165048599243164	b		
keypress				3.968463897705078	283005.316125692		6.132537841796875	2.164073944091797	r		
keypress				7.185029029846191	283006.732914689		7.549324989318848	0.36429595947265625	b		
keypress				6.5348310470581055	283006.916088479		7.732503890991211	1.1976728439331055	y		
keypress				8.83234190940857	283008.682336661		9.49875283241272	0.6664109230041504	b		
keypress				6.2993268966674805	283008.799113917		9.615516901016235	3.316190004348755	r		
keypress				9.767904043197632	283009.099068544		9.915472030639648	0.1475679874420166	b		
keypress				9.767997980117798	283009.132391421		9.948807001113892	0.18080902099609375	r		
keypress				10.34865403175354	283010.032037774		10.848453044891357	0.4997990131378174	b		
keypress				10.948850870132446	283010.54900111		11.36541485786438	0.4165639877319336	u		
keypress				12.332031965255737	283012.231976963		13.048391819000244	0.7163598537445068	b		
keypress				13.281874895095825	283012.515333432		13.331737041473389	0.04986214637756348	b		
keypress				13.798166036605835	283013.631794767		14.44819188117981	0.6500258445739746	b		
keypress				15.29813003540039	283015.031518169		15.847931861877441	0.5498018264770508	b		
keypress				16.84792184829712	283016.114822427		16.93123698234558	0.08331513404846191	b		
keypress				10.334754943847656	283016.231409996		17.047821044921875	6.713066101074219	r		
keypress				17.281386852264404	283016.598184486		17.414597988128662	0.1332111358642578	b		
keypress				17.297767877578735	283016.614553925		17.43096685409546	0.13319897651672363	r		
keypress				18.2811598777771	283017.648024346		18.464439868927002	0.18327999114990234	b		
keypress				18.84763193130493	283018.564402745		19.36656403541565	0.5189321041107178	b		
keypress				19.714051008224487	283019.414398958		20.23081398010254	0.5167629718780518	b		
keypress				20.480742931365967	283019.781090942		20.59749698638916	0.11675405502319336	b		
keypress				21.033216953277588	283020.297400554		21.113802909851074	0.08058595657348633	b		
keypress				22.780616998672485	283022.514074586		23.330425024032593	0.5498080253601074	b		
keypress				17.966848850250244	283022.514077934		23.330495834350586	5.363646984100342	r		
keypress				30.36289691925049	283029.996383433		30.812788009643555	0.4498910903930664	r		
gym-retro_game	SuperMarioBros-Nes	Level1-2	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-2_000.bk2	32.896780014038086	283032.080327046		60.00956082344055	27.112780809402466			
keypress				36.664381980895996	283035.92893416		36.74530792236328	0.08092594146728516	b		
keypress				34.6146559715271	283036.06207817		36.86413502693176	2.249479055404663	r		
keypress				45.06127882003784	283044.527905113		45.344318866729736	0.28304004669189453	b		
keypress				42.630695819854736	283044.994363748		45.810778856277466	3.1800830364227295	r		
keypress				46.64413499832153	283046.044292647		46.86069703102112	0.21656203269958496	b		
keypress				48.22700881958008	283047.477452405		48.29385590553284	0.06684708595275879	r		
keypress				48.360474824905396	283048.660472952		49.46285390853882	1.1023790836334229	l		
keypress				49.460394859313965	283048.777285138		49.59368896484375	0.13329410552978516	b		
keypress				49.66026782989502	283049.093722805		49.89584398269653	0.23557615280151367	l		
keypress				49.91014099121094	283049.211401909		50.0275719165802	0.1174309253692627	b		
keypress				50.02781701087952	283049.81039603		50.62680387496948	0.5989868640899658	l		
keypress				50.676679849624634	283050.543708441		51.36011290550232	0.6834330558776855	r		
keypress				51.343266010284424	283050.610313945		51.426718950271606	0.08345293998718262	b		
keypress				51.51025986671448	283050.760131427		51.57653784751892	0.06627798080444336	r		
