trial_type	game	level	stim_file	onset	sample	offset	duration	key	question	value
keypress				44.444448947906494	282909.413546982	44.796736001968384	0.35228705406188965	b		
keypress				43.92789697647095	282909.530488187	44.92769193649292	0.9997949600219727	r		
keypress				45.16106081008911	282910.080410925	45.47761797904968	0.3165571689605713	b		
keypress				46.613101959228516	282911.87995402	47.277161836624146	0.6640598773956299	b		
keypress				47.52742004394531	282912.196759922	47.59395503997803	0.06653499603271484	b		
keypress				48.027369022369385	282912.996629297	48.393834829330444	0.36646580696105957	b		
keypress				49.57703185081482	282914.529585292	49.926790952682495	0.3497591018676758	b		
keypress				51.21258497238159	282915.97974104	51.37694597244263	0.16436100006103516	b		
keypress				45.19442081451416	282916.69612727	52.093323945999146	6.898903131484985	r		
keypress				58.55922985076904	282923.645401694	59.04258489608765	0.4833550453186035	b		
keypress				59.60897898674011	282925.021811146	60.41895794868469	0.8099789619445801	b		
keypress				57.90945100784302	282925.021814614	60.41901993751526	2.509568929672241	r		
questionnaire-value-change	SuperMarioBros-Nes	Level1-1	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-1_000.bk2	60.513115882873535	282925.115870704				0.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-1	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-1_000.bk2	61.72139596939087	282926.324151026				0.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-1	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-1_000.bk2	61.721405029296875	282926.324157941				1.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-1	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-1_000.bk2	61.72141098976135	282926.324163544				2.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-1	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-1_000.bk2	61.721415996551514	282926.324168917				3.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-1	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-1_000.bk2	61.721421003341675	282926.324173997				4.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-1	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-1_000.bk2	61.721426010131836	282926.324178981				5.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-1	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-1_000.bk2	61.721431016922	282926.324183935				6.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-1	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-1_000.bk2	61.72143602371216	282926.324188777				7.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-1	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-1_000.bk2	61.721441984176636	282926.324194748				8.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-1	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-1_000.bk2	61.7214469909668	282926.324199594				9.0	3.0
