trial_type	game	level	stim_file	onset	sample	nframes	offset	duration	key	question	value
gym-retro_game	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_001.bk2	0.018043994903564453	283206.227950751	3278.0	54.55943703651428	54.54139304161072			
keypress				0.31714606285095215	283207.010093737		0.8001730442047119	0.48302698135375977	r		
keypress				1.6667439937591553	283210.176231769		3.966299057006836	2.2995550632476807	r		
keypress				8.632545948028564	283215.158925593		8.94899296760559	0.31644701957702637	r		
keypress				11.318063974380493	283217.908360166		11.684382915496826	0.366318941116333	b		
keypress				12.981884002685547	283219.641574815		13.431652069091797	0.44976806640625	b		
keypress				14.048486948013306	283220.808601402		14.598679065704346	0.55019211769104	b		
keypress				10.582294940948486	283222.308185748		16.098263025283813	5.515968084335327	r		
keypress				16.564786911010742	283223.291320873		17.081387996673584	0.5166010856628418	l		
keypress				17.19814896583557	283223.857833411		17.647844076156616	0.4496951103210449	r		
keypress				17.164691925048828	283223.957712747		17.747780084609985	0.5830881595611572	b		
keypress				17.54783797264099	283224.141491063		17.931550979614258	0.3837130069732666	a		
keypress				18.66455912590027	283225.257465894		19.04751205444336	0.3829529285430908	b		
keypress				18.39805507659912	283225.290710694		19.080780029296875	0.6827249526977539	l		
keypress				19.78092098236084	283226.074133742		19.864197969436646	0.08327698707580566	b		
keypress				20.39772891998291	283226.924031332		20.69996404647827	0.30223512649536133	l		
keypress				21.01498508453369	283227.307290611		21.097337007522583	0.0823519229888916	r		
keypress				21.349760055541992	283227.657348765		21.447412967681885	0.09765291213989258	r		
keypress				22.16395902633667	283228.457348452		22.24741506576538	0.08345603942871094	l		
keypress				22.765979051589966	283229.207052187		22.99711799621582	0.2311389446258545	r		
keypress				23.497152090072632	283230.240384674		24.030462980270386	0.5333108901977539	b		
keypress				24.397050142288208	283231.340051124		25.115662097930908	0.7186119556427002	b		
keypress				25.930076122283936	283232.406773891		26.196851015090942	0.26677489280700684	l		
keypress				26.31352710723877	283232.723453309		26.51353096961975	0.20000386238098145	b		
keypress				23.16375494003296	283232.939936094		26.71571707725525	3.55196213722229	r		
keypress				27.596545934677124	283233.923064592		27.713141918182373	0.11659598350524902	b		
keypress				27.596643924713135	283233.939944873		27.73002290725708	0.1333789825439453	r		
keypress				28.182025909423828	283234.639807022		28.42988610267639	0.24786019325256348	r		
keypress				28.19648313522339	283234.656512547		28.44659113883972	0.250108003616333	b		
keypress				28.94925308227539	283235.356396968		29.146465063095093	0.19721198081970215	l		
keypress				28.94669198989868	283235.389546728		29.165245056152344	0.2185530662536621	r		
keypress				31.74613308906555	283238.739299934		32.52936911582947	0.783236026763916	r		
keypress				32.79820704460144	283239.572447304		33.34811806678772	0.5499110221862793	r		
keypress				33.54826807975769	283240.022186097		33.81225109100342	0.26398301124572754	r		
keypress				36.86204195022583	283243.405220988		37.181036949157715	0.31899499893188477	b		
keypress				38.19775605201721	283244.738457402		38.52853512763977	0.3307790756225586	b		
keypress				39.397422075271606	283246.0549451		39.8450140953064	0.44759202003479004	b		
keypress				41.128358125686646	283247.821339507		41.59697604179382	0.46861791610717773	b		
keypress				42.09471106529236	283248.85457701		42.644654989242554	0.5499439239501953	b		
keypress				42.84469795227051	283249.154534685		42.9446120262146	0.0999140739440918	b		
keypress				34.179316997528076	283249.654517174		43.44459390640259	9.265276908874512	r		
keypress				43.961251974105835	283250.304452916		44.09453201293945	0.13328003883361816	b		
keypress				43.727736949920654	283250.337611238		44.12768912315369	0.3999521732330322	r		
keypress				45.12756109237671	283251.437566914		45.227598905563354	0.10003781318664551	b		
keypress				45.14420413970947	283251.437569698		45.22765493392944	0.0834507942199707	r		
keypress				45.71075510978699	283252.403942559		46.19402313232422	0.48326802253723145	r		
keypress				45.76100397109985	283252.437375847		46.2144570350647	0.45345306396484375	b		
keypress				46.69411301612854	283253.487089914		47.277158975601196	0.5830459594726562	l		
keypress				47.52756309509277	283253.837451158		47.627501010894775	0.09993791580200195	l		
keypress				47.796420097351074	283254.103916991		47.89398503303528	0.0975649356842041	l		
keypress				48.16067600250244	283254.4871846		48.277251958847046	0.11657595634460449	l		
keypress				48.5963339805603	283254.953613049		48.743680000305176	0.14734601974487305	b		
keypress				49.229581117630005	283255.787027201		49.57709503173828	0.34751391410827637	l		
keypress				49.693819999694824	283255.970302845		49.76037001609802	0.06655001640319824	b		
keypress				49.94365096092224	283256.420256164		50.210323095321655	0.26667213439941406	l		
keypress				50.41044092178345	283256.770216898		50.560282945632935	0.1498420238494873	r		
gym-retro_game	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_002.bk2	54.59391212463379	283260.803800991		60.00973892211914	5.415826797485352			
keypress				58.826009035110474	283265.718900606		59.508979082107544	0.6829700469970703	b		
keypress				59.861557960510254	283266.719432873		60.49417495727539	0.6326169967651367	b		
questionnaire-value-change	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_002.bk2	60.50956892967224	283266.719450481					0.0	3.0
keypress				56.60966897010803	283266.801907873		60.586262941360474	3.9765939712524414	r		
keypress				61.45343995094299	283267.849966046		61.640023946762085	0.1865839958190918	z		
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_002.bk2	62.02420091629028	283268.234083718					0.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_002.bk2	62.02420902252197	283268.23409003					1.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_002.bk2	62.024214029312134	283268.234094749					2.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_002.bk2	62.02421808242798	283268.234098894					3.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_002.bk2	62.02422213554382	283268.234103128					4.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_002.bk2	62.02422595024109	283268.234107274					5.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_002.bk2	62.02423095703125	283268.234111668					6.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_002.bk2	62.024235010147095	283268.234115761					7.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_002.bk2	62.02423906326294	283268.234119807					8.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_002.bk2	62.024243116378784	283268.234123768					9.0	3.0
