trial_type	game	level	stim_file	onset	sample	nframes	offset	duration	key	question	value
keypress				58.859174966812134	283196.885725676		58.992613077163696	0.1334381103515625	b		
keypress				59.409080028533936	283197.585797977		59.69268798828125	0.28360795974731445	l		
keypress				59.90918207168579	283197.885729895		59.99261498451233	0.08343291282653809	b		
questionnaire-value-change	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_000.bk2	60.50889301300049	283198.401957736					0.0	2.0
keypress				61.55704998970032	283199.59513402		61.70195293426514	0.14490294456481934	z		
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_000.bk2	62.41052293777466	283200.303586903					0.0	2.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_000.bk2	62.41053104400635	283200.303593599					1.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_000.bk2	62.41053605079651	283200.303598116					2.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_000.bk2	62.41054105758667	283200.303602485					3.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_000.bk2	62.410544872283936	283200.303606647					4.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_000.bk2	62.41054892539978	283200.303610849					5.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_000.bk2	62.410552978515625	283200.303614881					6.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_000.bk2	62.41055703163147	283200.303618698					7.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_000.bk2	62.410561084747314	283200.303622839					8.0	3.0
questionnaire-answer	SuperMarioBros-Nes	Level1-3	/home/himanshu/Desktop/IBC/cognitive_protocols/mario/output/sourcedata/sub-99/ses-99/sub-99_ses-99_20230322-150005_SuperMarioBros-Nes_Level1-3_000.bk2	62.41056704521179	283200.303628613					9.0	3.0
